lon,lat,depth
176.930180262,-40.4690726413,12.87
176.922160247,-40.4662485263,13.68
176.922160247,-40.4662485263,13.7
176.922160247,-40.4662485263,13.69
176.915524408,-40.4639112272,11.82
176.902451873,-40.4593051856,11.47
176.902451873,-40.4593051856,11.48
176.891175543,-40.4553303371,12.29
176.889688591,-40.4548060774,12.1
176.872376476,-40.4487002806,13.51
176.859187157,-40.4440460715,13.86
176.859187157,-40.4440460715,13.85
176.839808922,-40.4372040462,11.88
176.819618063,-40.4300701778,15.15
176.390033873,-40.2770948962,14.7
176.355698752,-40.264769457,15.1
176.342547358,-40.2600445612,15.4
176.231528243,-40.220073085,16.6
176.210353413,-40.2124318578,17.0
176.184051726,-40.2029327599,17.3
176.086220753,-40.1675245359,18.4
176.059920136,-40.1579851267,18.6
176.030741146,-40.1473916102,18.9
175.975269205,-40.1272230412,19.8
175.948970081,-40.1176477316,20.0
175.906655907,-40.1022233136,20.5
175.885501415,-40.0945036522,20.9
175.816900716,-40.0694314621,21.7
175.743158172,-40.0424142708,23.6
175.735160605,-40.039480089,23.9
175.722012307,-40.0346544407,24.5
175.714016225,-40.0317186823,25.1
175.666578091,-40.0142852853,26.5
175.568881146,-39.9782928371,30.6
175.521455436,-39.9607774972,32.8
175.508308876,-39.9559171771,33.1
175.431778589,-39.9275804975,35.6
175.252485743,-39.8609049209,42.4
178.474815357,-40.7558556348,3.22
178.466377431,-40.7530201386,3.22
178.466377431,-40.7530201386,3.23
178.457940656,-40.7501841727,3.34
178.457940656,-40.7501841727,3.35
178.392834557,-40.7282703797,3.86
178.349437544,-40.7136352091,4.56
178.327741168,-40.7063098337,4.73
178.197593043,-40.6622485716,6.08
178.18486854,-40.6579297552,6.11
178.070687499,-40.619088054,6.96
177.994624472,-40.5931256496,7.29
177.897143823,-40.5597503104,8.0
177.880616751,-40.5540803573,8.07
177.821182032,-40.5336626399,8.22
177.821182032,-40.5336626399,8.23
177.812925286,-40.5308227904,8.2
177.791472788,-40.5234404821,8.36
177.7238215,-40.5001234363,8.71
177.707326719,-40.4944298159,8.96
177.647961638,-40.4739109359,9.21
177.647961638,-40.4739109359,9.22
177.555683381,-40.4419307218,9.65
177.553171561,-40.4410587664,8.25
177.51374621,-40.4273625277,8.34
177.504609577,-40.4241857828,9.51
177.504609577,-40.4241857828,9.5
177.42986866,-40.3981605873,9.94
177.42986866,-40.3981605873,9.96
177.42986866,-40.3981605873,9.95
177.391037846,-40.3846125329,9.87
177.391037846,-40.3846125329,9.88
177.376839779,-40.3796542292,8.62
177.376839779,-40.3796542292,8.3
177.376839779,-40.3796542292,8.6
177.374607316,-40.3788743752,9.49
177.374607316,-40.3788743752,9.48
177.374607316,-40.3788743752,9.47
177.353204224,-40.371394658,9.21
177.353204224,-40.371394658,9.2
177.34013081,-40.3668231464,8.44
177.34013081,-40.3668231464,8.5
177.34013081,-40.3668231464,8.49
177.34013081,-40.3668231464,8.48
177.34013081,-40.3668231464,8.47
177.34013081,-40.3668231464,8.46
177.34013081,-40.3668231464,8.45
177.337853337,-40.3660265459,9.53
177.337853337,-40.3660265459,9.54
177.290367164,-40.34940265,10.67
177.285778341,-40.3477947371,10.16
177.285778341,-40.3477947371,10.17
177.279524062,-40.3456028371,9.59
177.279524062,-40.3456028371,9.58
177.26834349,-40.3416832545,10.23
177.26834349,-40.3416832545,10.24
177.264750584,-40.3404233609,11.84
177.264750584,-40.3404233609,11.83
177.260762182,-40.3390245969,10.91
177.260762182,-40.3390245969,10.92
177.260762182,-40.3390245969,10.93
177.232678837,-40.329170026,11.8
177.188205311,-40.3135442796,12.04
177.172408648,-40.3079882906,11.47
177.172408648,-40.3079882906,11.46
177.172408648,-40.3079882906,11.49
177.172408648,-40.3079882906,11.48
177.116499926,-40.2882995117,12.77
177.116499926,-40.2882995117,12.76
177.105782303,-40.2845208155,10.97
177.105782303,-40.2845208155,11.01
177.105782303,-40.2845208155,11.02
177.074890233,-40.2736213458,12.86
177.074890233,-40.2736213458,12.87
177.066893073,-40.2707978426,13.68
177.066893073,-40.2707978426,13.7
177.066893073,-40.2707978426,13.69
177.06027614,-40.2684610527,11.82
177.047240841,-40.2638560216,11.47
177.047240841,-40.2638560216,11.48
177.035996619,-40.2598820531,12.29
177.034513901,-40.25935791,12.1
177.017251062,-40.2532534802,13.51
177.004099269,-40.2486003246,13.86
177.004099269,-40.2486003246,13.85
176.984776144,-40.241759866,11.88
176.964642678,-40.2346276535,15.15
176.536272313,-40.0816933397,14.7
176.502033606,-40.0693716476,15.1
176.488919118,-40.0646482056,15.4
176.37821102,-40.0246894112,16.6
176.357095403,-40.0170506859,17.0
176.330867219,-40.0075547327,17.3
176.233309177,-39.9721585661,18.4
176.207081807,-39.9626224951,18.6
176.177984019,-39.9520327304,18.9
176.122666269,-39.9318714331,19.8
176.096440164,-39.9222996348,20.0
176.05424336,-39.9068809526,20.5
176.033147494,-39.8991641986,20.9
175.964736669,-39.8741016192,21.7
175.891197821,-39.8470950705,23.6
175.88322232,-39.8441620623,23.9
175.870110289,-39.8393383517,24.5
175.862136256,-39.8364037768,25.1
175.814828825,-39.8189774786,26.5
175.7174005,-39.783000071,30.6
175.670104917,-39.7654922365,32.8
175.656994397,-39.7606340207,33.1
175.580673641,-39.7323097936,35.6
175.401869851,-39.6656647509,42.4
178.619454138,-40.5593560849,3.22
178.611041063,-40.5565205289,3.22
178.611041063,-40.5565205289,3.23
178.602629131,-40.5536845076,3.34
178.602629131,-40.5536845076,3.35
178.537714573,-40.5317704294,3.86
178.494445069,-40.5171352093,4.56
178.472812392,-40.5098098513,4.73
178.343045681,-40.465749283,6.08
178.330358404,-40.4614305888,6.11
178.216510898,-40.4225904155,6.96
178.140669546,-40.3966294609,7.29
178.043472389,-40.3632564843,8.0
178.026993314,-40.357586988,8.07
177.967731038,-40.3371710482,8.22
177.967731038,-40.3371710482,8.23
177.959498228,-40.3343314622,8.2
177.938107898,-40.3269498578,8.36
177.870652439,-40.3036352119,8.71
177.854205355,-40.297942218,8.96
177.795011775,-40.2774257272,9.21
177.795011775,-40.2774257272,9.22
177.702999595,-40.2454496446,9.65
177.700495009,-40.2445778088,8.25
177.661183143,-40.2308834961,8.34
177.652072793,-40.2277072107,9.51
177.652072793,-40.2277072107,9.5
177.577546654,-40.2016859619,9.94
177.577546654,-40.2016859619,9.96
177.577546654,-40.2016859619,9.95
177.538827264,-40.1881400896,9.87
177.538827264,-40.1881400896,9.88
177.524669911,-40.1831826062,8.62
177.524669911,-40.1831826062,8.3
177.524669911,-40.1831826062,8.6
177.522443848,-40.1824028822,9.49
177.522443848,-40.1824028822,9.48
177.522443848,-40.1824028822,9.47
177.501102099,-40.1749244272,9.21
177.501102099,-40.1749244272,9.2
177.488066137,-40.1703537,8.44
177.488066137,-40.1703537,8.5
177.488066137,-40.1703537,8.49
177.488066137,-40.1703537,8.48
177.488066137,-40.1703537,8.47
177.488066137,-40.1703537,8.46
177.488066137,-40.1703537,8.45
177.485795188,-40.1695572372,9.53
177.485795188,-40.1695572372,9.54
177.43844494,-40.1529362827,10.67
177.433869242,-40.1513286612,10.16
177.433869242,-40.1513286612,10.17
177.427632851,-40.1491371604,9.59
177.427632851,-40.1491371604,9.58
177.41648425,-40.1452182971,10.23
177.41648425,-40.1452182971,10.24
177.412901615,-40.1439586362,11.84
177.412901615,-40.1439586362,11.83
177.408924615,-40.1425601315,10.91
177.408924615,-40.1425601315,10.92
177.408924615,-40.1425601315,10.93
177.380921516,-40.1327074131,11.8
177.336574952,-40.1170846967,12.04
177.320823349,-40.1115298123,11.47
177.320823349,-40.1115298123,11.46
177.320823349,-40.1115298123,11.49
177.320823349,-40.1115298123,11.48
177.26507396,-40.0918450626,12.77
177.26507396,-40.0918450626,12.76
177.254386855,-40.0880671602,10.97
177.254386855,-40.0880671602,11.01
177.254386855,-40.0880671602,11.02
177.223582699,-40.0771700165,12.86
177.223582699,-40.0771700165,12.87
177.215608286,-40.0743471247,13.68
177.215608286,-40.0743471247,13.7
177.215608286,-40.0743471247,13.69
177.209010171,-40.0720108436,11.82
177.196011932,-40.0674068225,11.47
177.196011932,-40.0674068225,11.48
177.18479967,-40.0634337333,12.29
177.183321165,-40.0629097067,12.1
177.16610737,-40.0568066432,13.51
177.152992928,-40.0521545404,13.86
177.152992928,-40.0521545404,13.85
177.133724656,-40.0453156473,11.88
177.113648313,-40.0381850897,15.15
176.686486109,-39.8852917188,14.7
176.652343367,-39.8729737717,15.1
176.639265613,-39.8682517827,15.4
176.528867086,-39.8283056628,16.6
176.507810409,-39.8206694379,17.0
176.481655385,-39.8111766276,17.3
176.384369008,-39.7757925116,18.4
176.358214547,-39.7662597772,18.6
176.329197585,-39.7556737621,18.9
176.274033311,-39.7355197327,19.8
176.247879886,-39.7259514438,20.0
176.20579991,-39.7105384943,20.5
176.184762398,-39.7028246461,20.9
176.116540571,-39.6777716724,21.7
176.043204479,-39.6507757608,23.6
176.035250942,-39.6478439256,23.9
176.022175009,-39.6430221518,24.5
176.014222923,-39.6400887597,25.1
175.967045592,-39.6226695569,26.5
175.869884651,-39.5867071823,30.6
175.822718596,-39.5692068497,32.8
175.80964395,-39.5643507369,33.1
175.73353176,-39.5360389564,35.6
175.555214784,-39.4694244335,42.4
178.758091942,-40.3603565381,3.22
178.749703785,-40.357520922,3.22
178.749703785,-40.357520922,3.23
178.741316762,-40.3546848447,3.34
178.741316762,-40.3546848447,3.35
178.676594264,-40.3327704795,3.86
178.633452615,-40.3181352095,4.56
178.61188381,-40.310809869,4.73
178.482499546,-40.2667499993,6.08
178.469849597,-40.2624314279,6.11
178.356336532,-40.223592793,6.96
178.280717459,-40.1976332979,7.29
178.183804567,-40.1642627002,8.0
178.167373619,-40.1585936638,8.07
178.108284258,-40.1381795136,8.22
178.108284258,-40.1381795136,8.23
178.100075449,-40.1353401931,8.2
178.078747456,-40.1279592974,8.36
178.011488363,-40.1046470676,8.71
177.995089107,-40.0989547045,8.96
177.936067498,-40.0784406194,9.21
177.936067498,-40.0784406194,9.22
177.844322126,-40.0464686965,9.65
177.841824794,-40.0455969811,8.25
177.802626724,-40.0319046076,8.34
177.793542729,-40.028728785,9.51
177.793542729,-40.028728785,9.5
177.719231959,-40.0027115099,9.94
177.719231959,-40.0027115099,9.96
177.719231959,-40.0027115099,9.95
177.6806243,-39.9891678346,9.87
177.6806243,-39.9891678346,9.88
177.666507773,-39.9842111771,8.62
177.666507773,-39.9842111771,8.3
177.666507773,-39.9842111771,8.6
177.664288127,-39.9834315842,9.49
177.664288127,-39.9834315842,9.48
177.664288127,-39.9834315842,9.47
177.64300789,-39.9759544,9.21
177.64300789,-39.9759544,9.2
177.630009484,-39.9713844626,8.44
177.630009484,-39.9713844626,8.5
177.630009484,-39.9713844626,8.49
177.630009484,-39.9713844626,8.48
177.630009484,-39.9713844626,8.47
177.630009484,-39.9713844626,8.46
177.630009484,-39.9713844626,8.45
177.627745076,-39.9705881383,9.53
177.627745076,-39.9705881383,9.54
177.580531128,-39.9539701455,10.67
177.575968593,-39.9523628174,10.16
177.575968593,-39.9523628174,10.17
177.569750139,-39.9501717185,9.59
177.569750139,-39.9501717185,9.58
177.558633596,-39.9462535795,10.23
177.558633596,-39.9462535795,10.24
177.555061262,-39.944994153,11.84
177.555061262,-39.944994153,11.83
177.551095694,-39.9435959093,10.91
177.551095694,-39.9435959093,10.92
177.551095694,-39.9435959093,10.93
177.523173064,-39.9337450562,11.8
177.478953812,-39.9181253906,12.04
177.463247394,-39.9125716185,11.47
177.463247394,-39.9125716185,11.46
177.463247394,-39.9125716185,11.49
177.463247394,-39.9125716185,11.48
177.407657778,-39.8928909258,12.77
177.407657778,-39.8928909258,12.76
177.397001276,-39.8891138225,10.97
177.397001276,-39.8891138225,11.01
177.397001276,-39.8891138225,11.02
177.366285278,-39.878219021,12.86
177.366285278,-39.878219021,12.87
177.358333675,-39.8753967449,13.68
177.358333675,-39.8753967449,13.7
177.358333675,-39.8753967449,13.69
177.35175443,-39.8730609761,11.82
177.338793355,-39.868457972,11.47
177.338793355,-39.868457972,11.48
177.32761314,-39.8644857682,12.29
177.32613886,-39.8639618589,12.1
177.308974246,-39.8578601711,13.51
177.295897257,-39.8532091284,13.86
177.295897257,-39.8532091284,13.85
177.27668399,-39.8463718116,11.88
177.25666493,-39.8392429204,15.15
176.830714256,-39.6863907766,14.7
176.796667748,-39.6740766006,15.1
176.783626831,-39.6693560747,15.4
176.673538746,-39.6294227177,16.6
176.652541173,-39.6217890108,17.0
176.626459516,-39.6122993654,17.3
176.529445568,-39.5769273844,18.4
176.503364222,-39.5673980098,18.6
176.474428313,-39.5568157707,18.9
176.41941795,-39.53666906,19.8
176.393337411,-39.5271043053,20.0
176.351374593,-39.5116971286,20.5
176.330395601,-39.5039862067,20.9
176.262363306,-39.4789429063,21.7
176.189230545,-39.4519577067,23.6
176.181299035,-39.4490270528,23.9
176.168259304,-39.4442072293,24.5
176.160329226,-39.4412750283,25.1
176.113282366,-39.4238629709,26.5
176.01638957,-39.3879157356,30.6
175.969353413,-39.3704229577,32.8
175.956314744,-39.3655689629,33.1
175.880411716,-39.3372697171,35.6
175.702582948,-39.2706859304,42.4
178.891733346,-40.1613569885,3.22
178.88336986,-40.1585213127,3.22
178.88336986,-40.1585213127,3.23
178.875007499,-40.1556851799,3.34
178.875007499,-40.1556851799,3.35
178.81047515,-40.1337705293,3.86
178.767460086,-40.1191352097,4.56
178.745954517,-40.1118098866,4.73
178.616948902,-40.0677507114,6.08
178.60433591,-40.0634322622,6.11
178.491153966,-40.0245951566,6.96
178.415754967,-39.9986371126,7.29
178.319123519,-39.9652688798,8.0
178.302740222,-39.9596003006,8.07
178.24382206,-39.9391879297,8.22
178.24382206,-39.9391879297,8.23
178.235637015,-39.936348873,8.2
178.214370741,-39.9289686819,8.36
178.147306067,-39.9056588542,8.71
178.130954165,-39.8999671182,8.96
178.072102823,-39.8794554247,9.21
178.072102823,-39.8794554247,9.22
177.980621617,-39.8474876376,9.65
177.978131466,-39.8466160418,8.25
177.939046066,-39.8329255963,8.34
177.929988166,-39.8297502338,9.51
177.929988166,-39.8297502338,9.5
177.855890633,-39.8037369094,9.94
177.855890633,-39.8037369094,9.96
177.855890633,-39.8037369094,9.95
177.817393599,-39.7901954184,9.87
177.817393599,-39.7901954184,9.88
177.803317493,-39.7852395821,8.62
177.803317493,-39.7852395821,8.3
177.803317493,-39.7852395821,8.6
177.801104203,-39.7844601194,9.49
177.801104203,-39.7844601194,9.48
177.801104203,-39.7844601194,9.47
177.779884869,-39.7769841987,9.21
177.779884869,-39.7769841987,9.2
177.766923647,-39.7724150465,8.44
177.766923647,-39.7724150465,8.5
177.766923647,-39.7724150465,8.49
177.766923647,-39.7724150465,8.48
177.766923647,-39.7724150465,8.47
177.766923647,-39.7724150465,8.46
177.766923647,-39.7724150465,8.45
177.764665716,-39.7716188601,9.53
177.764665716,-39.7716188601,9.54
177.717586719,-39.7550038119,10.67
177.713037217,-39.7533967755,10.16
177.713037217,-39.7533967755,10.17
177.706836522,-39.7512060762,9.59
177.706836522,-39.7512060762,9.58
177.695751721,-39.7472886573,10.23
177.695751721,-39.7472886573,10.24
177.692189585,-39.7460294638,11.84
177.692189585,-39.7460294638,11.83
177.688235337,-39.7446314797,10.91
177.688235337,-39.7446314797,10.92
177.688235337,-39.7446314797,10.93
177.66039238,-39.7347824811,11.8
177.616299181,-39.7191658488,12.04
177.600637502,-39.7136131825,11.47
177.600637502,-39.7136131825,11.46
177.600637502,-39.7136131825,11.49
177.600637502,-39.7136131825,11.48
177.545206082,-39.6939365235,12.77
177.545206082,-39.6939365235,12.76
177.534579878,-39.6901602148,10.97
177.534579878,-39.6901602148,11.01
177.534579878,-39.6901602148,11.02
177.503951168,-39.6792677419,12.86
177.503951168,-39.6792677419,12.87
177.49602215,-39.676446078,13.68
177.49602215,-39.676446078,13.7
177.49602215,-39.676446078,13.69
177.489461588,-39.6741108185,11.82
177.47653731,-39.6695088255,11.47
177.47653731,-39.6695088255,11.48
177.465388826,-39.6655375021,12.29
177.46391873,-39.6650137095,12.1
177.446802811,-39.6589133895,13.51
177.433762906,-39.6542634008,13.86
177.433762906,-39.6542634008,13.85
177.414604101,-39.6474276514,11.88
177.394641757,-39.6403004169,15.15
176.969890668,-39.4874892652,14.7
176.935939447,-39.4751788389,15.1
176.922935004,-39.4704597678,15.4
176.813154304,-39.4305391015,16.6
176.792215253,-39.4229078982,17.0
176.766206242,-39.4134213999,17.3
176.669462045,-39.3780614852,18.4
176.643453094,-39.3685354515,18.6
176.614597443,-39.3579569671,18.9
176.559739478,-39.337817534,19.8
176.533731108,-39.3282562934,20.0
176.491884297,-39.3128548572,20.5
176.47096325,-39.305146845,20.9
176.403118627,-39.2801131636,21.7
176.330187203,-39.2531386159,23.6
176.322277503,-39.2502091366,23.9
176.309273618,-39.2453912526,24.5
176.301365333,-39.2424602361,25.1
176.254447664,-39.225055284,26.5
176.157820384,-39.1891231033,30.6
176.110912852,-39.1716378381,32.8
176.097909807,-39.1667859495,33.1
176.022213894,-39.1384991685,35.6
175.844868556,-39.0719459473,42.4
178.983557014,-39.9503574633,3.22
178.975219418,-39.9475217244,3.22
178.975219418,-39.9475217244,3.23
178.966882939,-39.9446855332,3.34
178.966882939,-39.9446855332,3.35
178.902550146,-39.9227705818,3.86
178.859667926,-39.9081352099,4.56
178.838228722,-39.9008099051,4.73
178.709620486,-39.8567514619,6.08
178.697046279,-39.8524331415,6.11
178.584211838,-39.8135976478,6.96
178.5090438,-39.787641133,7.29
178.412707723,-39.7542753928,8.0
178.396374434,-39.7486072956,8.07
178.337635944,-39.7281967999,8.22
178.337635944,-39.7281967999,8.23
178.329475839,-39.7253580213,8.2
178.308274339,-39.7179785729,8.36
178.241413706,-39.694671277,8.71
178.225111501,-39.688980202,8.96
178.166438854,-39.6684710293,9.21
178.166438854,-39.6684710293,9.22
178.075234888,-39.6365076012,9.65
178.072752276,-39.6356361316,8.25
178.033785122,-39.6219477183,8.34
178.024754608,-39.6187728407,9.51
178.024754608,-39.6187728407,9.5
177.950880868,-39.5927636805,9.94
177.950880868,-39.5927636805,9.96
177.950880868,-39.5927636805,9.95
177.912499937,-39.5792244919,9.87
177.912499937,-39.5792244919,9.88
177.898466254,-39.5742695211,8.62
177.898466254,-39.5742695211,8.3
177.898466254,-39.5742695211,8.6
177.896259633,-39.5734901956,9.49
177.896259633,-39.5734901956,9.48
177.896259633,-39.5734901956,9.47
177.875104217,-39.5660156067,9.21
177.875104217,-39.5660156067,9.2
177.862182021,-39.5614472822,8.44
177.862182021,-39.5614472822,8.5
177.862182021,-39.5614472822,8.49
177.862182021,-39.5614472822,8.48
177.862182021,-39.5614472822,8.47
177.862182021,-39.5614472822,8.46
177.862182021,-39.5614472822,8.45
177.859930887,-39.5606512411,9.53
177.859930887,-39.5606512411,9.54
177.812993524,-39.5440392966,10.67
177.808457699,-39.5424325677,10.16
177.808457699,-39.5424325677,10.17
177.802275644,-39.5402422895,9.59
177.802275644,-39.5402422895,9.58
177.791224156,-39.5363256297,10.23
177.791224156,-39.5363256297,10.24
177.787672723,-39.5350666818,11.84
177.787672723,-39.5350666818,11.83
177.783730356,-39.5336689713,10.91
177.783730356,-39.5336689713,10.92
177.783730356,-39.5336689713,10.93
177.755971016,-39.5238219275,11.8
177.712010114,-39.5082084924,12.04
177.696395389,-39.5026569918,11.47
177.696395389,-39.5026569918,11.46
177.696395389,-39.5026569918,11.49
177.696395389,-39.5026569918,11.48
177.641129997,-39.4829845846,12.77
177.641129997,-39.4829845846,12.76
177.630535594,-39.4792091134,10.97
177.630535594,-39.4792091134,11.01
177.630535594,-39.4792091134,11.02
177.599998494,-39.4683190951,12.86
177.599998494,-39.4683190951,12.87
177.592093179,-39.4654980764,13.68
177.592093179,-39.4654980764,13.7
177.592093179,-39.4654980764,13.69
177.585552226,-39.4631633539,11.82
177.572666568,-39.4585624267,11.47
177.572666568,-39.4585624267,11.48
177.561551386,-39.4545920312,12.29
177.56008568,-39.4540683616,12.1
177.543020869,-39.4479694833,13.51
177.530019884,-39.4433206056,13.86
177.530019884,-39.4433206056,13.85
177.510918238,-39.4364865084,11.88
177.49101542,-39.4293610204,15.15
177.067523348,-39.2765930791,14.7
177.033672136,-39.2642866056,15.1
177.020705975,-39.2595690681,15.4
176.911247895,-39.2196617796,16.6
176.890370268,-39.2120332157,17.0
176.864437503,-39.2025500348,17.3
176.767976429,-39.1672028402,18.4
176.742043462,-39.1576803285,18.6
176.713272047,-39.1471058022,18.9
176.658574036,-39.126974041,19.8
176.632641414,-39.1174165051,20.0
176.590916362,-39.1020211205,20.5
176.570056134,-39.0943161758,20.9
176.50240849,-39.0692926348,21.7
176.429688386,-39.0423293166,23.6
176.421801578,-39.0394010757,23.9
176.408835317,-39.0345852362,24.5
176.400949907,-39.0316554685,25.1
176.354167837,-39.0142580071,26.5
176.257819243,-38.9783416976,30.6
176.211046717,-38.9608643525,32.8
176.198081064,-38.9560146845,33.1
176.12260254,-38.9277410445,35.6
175.945764621,-38.8612200478,42.4
179.067577616,-39.7353579441,3.22
179.059266122,-39.7325221414,3.22
179.059266122,-39.7325221414,3.23
179.050955735,-39.7296858909,3.34
179.050955735,-39.7296858909,3.35
178.986824122,-39.707770635,3.86
178.94407583,-39.6931352101,4.56
178.922703532,-39.6858099238,4.73
178.794495915,-39.6417522218,6.08
178.78196081,-39.6374340319,6.11
178.669476706,-39.5986001704,6.96
178.594541515,-39.5726452044,7.29
178.498503222,-39.5392819884,8.0
178.48222035,-39.5336143793,8.07
178.423663001,-39.5132057826,8.22
178.423663001,-39.5132057826,8.23
178.415528039,-39.5103672856,8.2
178.394391841,-39.5029885893,8.36
178.327736918,-39.4796838574,8.71
178.311484817,-39.4739934518,8.96
178.252992326,-39.453486832,9.21
178.252992326,-39.453486832,9.22
178.16206787,-39.4215278185,9.65
178.159592857,-39.4206564766,8.25
178.120744918,-39.4069701213,8.34
178.111742015,-39.4037957348,9.51
178.111742015,-39.4037957348,9.5
178.038093901,-39.3777907918,9.94
178.038093901,-39.3777907918,9.96
178.038093901,-39.3777907918,9.95
177.999830024,-39.3642539349,9.87
177.999830024,-39.3642539349,9.88
177.985839112,-39.3592998407,8.62
177.985839112,-39.3592998407,8.3
177.985839112,-39.3592998407,8.6
177.983639214,-39.3585206543,9.49
177.983639214,-39.3585206543,9.48
177.983639214,-39.3585206543,9.47
177.962548241,-39.3510474141,9.21
177.962548241,-39.3510474141,9.2
177.94966539,-39.3464799279,8.44
177.94966539,-39.3464799279,8.5
177.94966539,-39.3464799279,8.49
177.94966539,-39.3464799279,8.48
177.94966539,-39.3464799279,8.47
177.94966539,-39.3464799279,8.46
177.94966539,-39.3464799279,8.45
177.947421109,-39.3456840339,9.53
177.947421109,-39.3456840339,9.54
177.900626541,-39.3290752328,10.67
177.896104506,-39.3274688152,10.16
177.896104506,-39.3274688152,10.17
177.889941243,-39.3252789636,9.59
177.889941243,-39.3252789636,9.58
177.878923341,-39.3213630726,10.23
177.878923341,-39.3213630726,10.24
177.875382699,-39.3201043734,11.84
177.875382699,-39.3201043734,11.83
177.871452309,-39.31870694,10.91
177.871452309,-39.31870694,10.92
177.871452309,-39.31870694,10.93
177.843777273,-39.3088618759,11.8
177.799949752,-39.2932516789,12.04
177.784382366,-39.2877013588,11.47
177.784382366,-39.2877013588,11.46
177.784382366,-39.2877013588,11.49
177.784382366,-39.2877013588,11.48
177.729284367,-39.2680332577,12.77
177.729284367,-39.2680332577,12.76
177.718722025,-39.2642586348,10.97
177.718722025,-39.2642586348,11.01
177.718722025,-39.2642586348,11.02
177.688277287,-39.2533711026,12.86
177.688277287,-39.2533711026,12.87
177.68039587,-39.2505507373,13.68
177.68039587,-39.2505507373,13.7
177.68039587,-39.2505507373,13.69
177.673874687,-39.2482165586,11.82
177.661027965,-39.2436167109,11.47
177.661027965,-39.2436167109,11.48
177.649946359,-39.2396472552,12.29
177.64848508,-39.2391237101,12.1
177.631471795,-39.233026292,13.51
177.618510051,-39.2283785396,13.86
177.618510051,-39.2283785396,13.85
177.599466035,-39.2215461156,11.88
177.579623231,-39.2144223964,15.15
177.157400536,-39.06169822,14.7
177.123650156,-39.0493957501,15.1
177.110722593,-39.0446797659,15.4
177.001589793,-39.0047860275,16.6
176.980774097,-38.9971601368,17.0
176.954918207,-38.9876803161,17.3
176.858742592,-38.9523460056,18.4
176.832886238,-38.9428270612,18.6
176.804199754,-38.9322565441,18.9
176.749663018,-38.9121325538,19.8
176.72380677,-38.9025787703,20.0
176.682204485,-38.8871895154,20.5
176.661405578,-38.8794876779,20.9
176.593956541,-38.8544744084,21.7
179.152988388,-39.5123584396,3.22
179.14470367,-39.5095225712,3.22
179.14470367,-39.5095225712,3.23
179.136420052,-39.5066862596,3.34
179.136420052,-39.5066862596,3.35
179.072494834,-39.4847706897,3.86
179.029883939,-39.4701352103,4.56
179.008580281,-39.4628099432,4.73
178.880783666,-39.4187530051,6.08
178.868288676,-39.4144349496,6.11
178.756163992,-39.3756027705,6.96
178.681467686,-39.3496494007,7.29
178.585734899,-39.3162887864,8.0
