lat,lon,depth
46.7998,-120.0515,304.6376
46.7999,-119.8495,321.8433
46.8000,-119.6634,339.5852
46.8001,-119.4911,358.0410
47.0000,-121.7248,109.0971
47.0000,-121.4743,124.6033
47.0000,-121.3156,149.3319
47.0000,-121.1233,172.0798
47.0000,-120.9618,197.1517
47.0000,-120.7529,217.8413
47.0000,-120.5721,240.1123
47.0000,-120.3726,260.2081
47.0000,-120.2000,281.7276
47.0000,-120.0172,301.5660
47.0001,-119.8496,321.8585
47.0000,-119.6318,336.2881
47.0001,-119.4457,352.9829
47.0001,-119.2727,370.4775
47.1991,-122.0287,104.0203
47.2012,-121.7253,109.3512
47.2009,-121.3847,117.1981
47.1998,-121.1937,139.9275
47.1991,-121.0180,164.1460
47.1986,-120.8468,188.3362
47.1993,-120.6864,212.6564
47.1997,-120.5067,234.9027
47.1997,-120.3085,254.9139
47.1997,-120.1197,274.7778
47.1998,-119.9482,295.1893
47.1999,-119.7668,313.7608
47.2000,-119.5841,331.3188
47.1999,-119.3542,342.8969
47.2000,-119.1927,361.0711
47.3998,-122.0144,102.8231
47.4005,-121.7339,110.4329
47.4003,-121.3938,118.0129
47.3995,-121.0906,131.9104
47.3990,-120.8935,154.7296
47.3987,-120.7122,178.1390
47.3993,-120.5814,204.5780
47.3996,-120.4128,227.4787
47.3996,-120.1983,245.8591
47.3994,-119.9767,262.4455
47.3989,-119.2020,291.8292
47.3991,-119.0039,304.2739
47.3992,-118.8216,317.4606
47.5998,-121.9856,99.4530
47.5992,-121.7005,107.2633
47.5990,-121.3751,116.4928
47.5990,-121.0051,125.3634
47.5999,-120.8157,149.0134
47.6006,-120.6151,170.9930
47.6004,-120.4096,191.5508
47.5997,-119.0025,304.2687
47.5991,-118.7914,314.0115
47.7993,-121.9783,98.1268
47.7982,-121.6995,106.9511
47.7979,-121.3643,115.6294
47.7987,-121.0212,126.8576
47.8008,-120.7745,146.3486
47.7999,-118.8201,317.3937
47.9996,-121.7067,107.4143
47.9989,-121.3624,115.5024
47.9987,-121.0756,131.1986
47.9985,-120.7713,146.5274
48.0032,-118.8344,319.1581
48.1997,-122.0145,102.1514
48.2007,-121.7155,108.2821
48.2000,-121.4717,124.4037
48.1992,-121.1893,139.7354
48.1977,-120.8873,154.8283
48.1961,-120.6293,172.6565
48.1973,-120.3955,191.0268
48.2010,-119.9004,256.6631
48.2011,-119.8064,282.9499
48.2014,-119.6137,299.6837
48.2034,-118.9711,335.7753
48.3998,-122.0437,105.8438
48.4000,-121.7663,113.1471
48.4000,-121.5449,130.3773
48.3999,-121.3231,149.7476
48.3995,-121.0333,165.2924
48.3991,-120.7938,184.5626
48.3993,-120.5959,206.1330
48.3997,-120.3894,226.2410
48.4001,-120.2310,249.2131
48.4004,-120.0719,271.3411
48.4006,-119.8937,290.9614
48.4005,-119.7148,309.5109
48.4006,-119.5183,325.3811
48.4006,-119.3297,341.0424
48.4006,-119.1403,355.7557
48.6015,-122.1022,112.5178
48.6003,-121.8510,120.9670
48.6000,-121.6462,138.5825
48.5999,-121.4193,156.9770
48.6002,-121.1409,173.1151
48.6002,-120.9309,194.5167
48.6000,-120.6926,213.3143
48.5998,-120.4941,234.2843
48.5998,-120.3055,255.2076
48.6000,-120.1171,275.2337
48.6001,-119.9466,295.7660
48.6000,-119.7572,313.6187
48.6000,-119.5672,330.3845
48.5999,-119.3529,343.6422
48.6000,-119.1700,359.2845
48.8031,-122.1322,115.4539
48.8004,-121.9210,127.0096
48.7993,-121.6934,142.3622
48.7995,-121.4486,159.3350
48.8000,-121.2000,177.6118
48.8002,-120.9802,198.2846
48.8000,-120.7804,219.8492
48.7998,-120.5614,239.3257
48.7997,-120.3620,259.5563
48.7995,-120.1444,277.4332
48.7998,-119.9643,297.2764
48.7998,-119.7829,315.9025
48.7997,-119.5836,331.8357
48.7997,-119.3842,346.7796
48.8000,-119.2000,362.4975
48.9941,-121.9406,128.8306
48.9970,-121.6938,142.9066
48.9988,-121.4584,160.5626
48.9998,-121.2198,179.4047
49.0000,-121.0198,201.4318
49.0003,-120.8390,224.1386
49.0002,-120.6096,242.6919
49.0004,-120.4190,263.6011
48.9995,-120.1814,280.0136
49.0000,-120.0000,300.0000
48.9997,-119.7914,316.1543
48.9994,-119.5835,331.2120
48.9994,-119.3842,346.1378
49.0006,-119.2152,363.5700
49.1771,-122.1786,122.5720
49.1888,-121.9295,130.0161
49.1934,-121.7207,146.5659
49.1982,-121.4579,161.4408
49.1998,-121.2197,179.7152
49.2007,-121.0787,205.5050
49.2018,-120.8974,228.0623
49.2020,-120.6771,247.1951
49.2017,-120.4475,264.9872
49.2017,-120.2372,283.5253
49.2020,-120.0359,301.8620
49.2010,-119.8172,317.3638
49.2005,-119.6083,332.5158
49.2005,-119.4079,347.5104
49.2010,-119.2152,362.4362
49.3763,-122.1962,126.8947
49.3822,-121.9870,138.1315
49.3893,-121.7644,152.2958
49.3950,-121.5332,168.5096
49.3992,-121.2582,183.0236
49.4009,-121.1366,209.6821
49.4028,-120.9359,230.4063
49.4043,-120.7346,250.7601
49.4040,-120.4947,267.5867
49.4030,-120.2555,283.6368
49.4023,-120.0359,300.2435
49.4018,-119.8259,316.5300
49.4024,-119.6333,333.3814
49.4037,-119.4479,350.1272
49.4044,-119.2534,365.1445
49.5742,-122.2534,135.1092
49.5763,-122.0700,148.6084
49.5838,-121.8521,162.0311
49.5914,-121.6157,176.6068
49.5972,-121.3725,192.4501
49.6006,-121.1739,212.5919
49.6034,-120.9736,232.8134
49.6048,-120.7434,250.5602
49.6044,-120.4942,266.2946
49.6043,-120.2738,283.5923
49.6037,-120.0538,300.0286
49.6033,-119.8433,316.2714
49.6041,-119.6501,333.1511
49.6055,-119.4642,349.9430
49.6077,-119.2843,366.7062
49.7711,-122.3599,147.8342
49.7739,-122.1541,158.7864
49.7805,-121.9388,171.7208
49.7879,-121.7241,187.0927
49.7955,-121.4651,200.6375
49.8005,-121.2103,215.6384
49.8033,-120.9721,232.3345
49.8051,-120.7519,250.3754
49.8061,-120.5312,268.0178
49.8054,-120.2919,283.5134
49.8050,-120.0716,299.7616
49.8074,-119.8955,319.1261
49.8085,-119.7006,336.0525
49.8102,-119.5128,352.9280
49.8134,-119.3388,370.6413
