lon,lat,depth,unc,etype,src
62.9208,23.5912,5.0000,nan,AS,nan
62.9125,23.6826,5.3600,nan,AS,nan
62.9003,23.8174,5.7900,nan,AS,nan
62.8911,23.9185,6.2100,nan,AS,nan
62.8824,24.0131,6.6400,nan,AS,nan
62.8704,24.1447,6.8600,nan,AS,nan
62.8590,24.2699,7.0700,nan,AS,nan
62.8529,24.3356,7.4300,nan,AS,nan
62.8466,24.4046,7.7900,nan,AS,nan
62.8392,24.4849,8.2100,nan,AS,nan
62.8336,24.5458,8.2900,nan,AS,nan
62.8246,24.6437,8.3600,nan,AS,nan
62.8157,24.7399,8.4300,nan,AS,nan
62.8077,24.8266,8.4300,nan,AS,nan
62.8000,24.9100,8.6400,nan,AS,nan
