lon,lat,depth,unc,etype,src
145.1720,39.8401,5.9400,nan,AS,nan
145.1160,39.8407,6.3900,nan,AS,nan
144.9950,39.8418,6.8300,nan,AS,nan
144.8870,39.8427,7.2600,nan,AS,nan
144.7910,39.8435,7.4100,nan,AS,nan
144.6640,39.8443,7.8100,nan,AS,nan
144.5860,39.8448,8.9400,nan,AS,nan
144.5170,39.8452,10.0800,nan,AS,nan
144.4700,39.8454,10.6400,nan,AS,nan
144.4380,39.8455,10.6700,nan,AS,nan
144.4090,39.8457,10.6200,nan,AS,nan
144.3560,39.8459,11.2600,nan,AS,nan
144.2730,39.8461,12.6800,nan,AS,nan
144.1540,39.8464,14.2000,nan,AS,nan
