lon,lat,depth,unc,etype,src
132.3850,28.6450,6.1400,nan,AS,nan
132.3440,28.7561,6.5000,nan,AS,nan
132.3250,28.8093,6.2000,nan,AS,nan
132.3060,28.8600,5.7500,nan,AS,nan
132.2930,28.8962,5.6000,nan,AS,nan
132.2810,28.9300,5.9700,nan,AS,nan
132.2590,28.9904,5.7400,nan,AS,nan
132.2410,29.0387,5.7400,nan,AS,nan
132.2160,29.1063,5.2900,nan,AS,nan
132.1960,29.1619,5.8800,nan,AS,nan
132.1800,29.2053,6.2500,nan,AS,nan
132.1460,29.2971,6.1700,nan,AS,nan
132.1330,29.3333,6.6200,nan,AS,nan
132.0930,29.4395,6.5400,nan,AS,nan
132.0750,29.4901,6.5300,nan,AS,nan
132.0580,29.5360,6.6800,nan,AS,nan
132.0320,29.6060,6.6700,nan,AS,nan
131.9940,29.7074,6.8200,nan,AS,nan
131.9640,29.7895,7.1800,nan,AS,nan
131.9270,29.8884,7.7000,nan,AS,nan
131.8860,29.9970,8.2900,nan,AS,nan
131.8630,30.0597,8.5800,nan,AS,nan
131.8460,30.1054,9.9900,nan,AS,nan
131.8260,30.1586,10.4300,nan,AS,nan
131.8060,30.2116,8.5000,nan,AS,nan
131.7760,30.2911,8.2700,nan,AS,nan
