lon,lat,depth,unc,etype,src
-88.1100,10.6200,2.7800,nan,AS,nan
-88.0560,10.6835,2.9100,nan,AS,nan
-87.9623,10.7935,2.7200,nan,AS,nan
-87.8973,10.8697,3.0000,nan,AS,nan
-87.8468,10.9289,3.1400,nan,AS,nan
-87.7674,11.0219,3.5700,nan,AS,nan
-87.6753,11.1297,4.6100,nan,AS,nan
-87.5741,11.2480,6.2700,nan,AS,nan
-87.5343,11.2945,6.7100,nan,AS,nan
-87.4818,11.3558,7.9300,nan,AS,nan
-87.4366,11.4086,9.4500,nan,AS,nan
-87.3895,11.4635,11.1300,nan,AS,nan
-87.3207,11.5437,14.5000,nan,AS,nan
-87.2590,11.6155,18.0200,nan,AS,nan
-87.2246,11.6556,20.1700,nan,AS,nan
-87.1901,11.6958,22.6200,nan,AS,nan
-87.1393,11.7548,27.6900,nan,AS,nan
-87.0758,11.8287,34.9200,nan,AS,nan
-87.0249,11.8877,40.9100,nan,AS,nan
