lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,mlon,mlat,mdep,ID,src
-12.803,169.724,600.0,15.0,EQ,4.4,2003-10-29 11:25:07.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106482,92217
-12.848,169.05,600.0,15.0,EQ,4.6,2003-11-09 19:07:33.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106483,92217
-12.878,169.139,600.0,15.0,EQ,4.1,2003-11-21 00:40:58.340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106484,92217
-12.67,170.003,600.0,15.0,EQ,4.0,2001-04-03 21:10:29.750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106485,92217
-14.313,169.93,621.6,15.0,EQ,4.3,2006-04-02 03:59:23.540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107249,92217
-14.038,170.431,605.5,15.0,EQ,4.4,2005-08-07 02:47:21.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107251,92217
-14.709,170.265,631.8,15.0,EQ,4.1,2006-02-23 07:58:22.520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107252,92217
-14.389,170.591,606.9,15.0,EQ,4.3,2006-02-27 15:23:19.750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107253,92217
-14.408,170.407,616.0,15.0,EQ,4.0,2006-04-17 15:08:31.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107254,92217
-14.148,170.937,641.7,15.0,EQ,4.5,2006-08-03 21:53:26.240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107256,92217
-14.597,170.276,617.9,15.0,EQ,4.1,2006-11-21 18:27:35.840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107257,92217
-14.088,170.188,619.3,15.0,EQ,4.6,2007-01-05 17:16:34.430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107258,92217
-14.698,170.075,627.7,15.0,EQ,3.7,2008-07-13 14:15:43.900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107259,92217
-13.298,167.953,653.8,15.0,EQ,4.5,2009-12-17 15:08:36.790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107345,92217
-13.08,168.899,642.8,15.0,EQ,4.0,2007-03-18 02:39:44.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107346,92217
-13.028,168.58,621.0,15.0,EQ,4.7,2007-04-01 18:07:13.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107347,92217
-13.104,169.002,686.6,15.0,EQ,3.8,2007-11-30 14:25:22.430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107348,92217
-13.909,170.457,589.8,15.0,EQ,4.6,2005-08-06 22:27:40.070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107349,92217
-13.728,170.15,621.1,15.0,EQ,4.4,2006-07-03 04:15:11.060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107350,92217
-13.907,170.372,627.7,15.0,EQ,4.5,2006-08-20 14:18:14.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107351,92217
-13.08,170.246,650.0,15.0,EQ,4.4,2006-09-25 20:35:19.610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107352,92217
-13.869,170.521,632.7,15.0,EQ,4.6,2007-07-31 19:38:33.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107353,92217
-13.636,170.233,618.8,15.0,EQ,4.3,2007-10-22 19:25:25.360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107354,92217
-13.58,170.572,655.9,15.0,EQ,4.7,2008-02-04 03:29:47.770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107355,92217
-13.779,170.46,628.8,15.0,EQ,4.5,2008-03-08 17:50:26.480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107356,92217
-12.893,168.841,626.5,15.0,EQ,4.4,2005-08-20 18:45:16.890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107455,92217
-12.98,168.805,623.9,15.0,EQ,4.5,2005-11-23 11:43:06.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107456,92217
-12.908,168.831,633.4,15.0,EQ,4.2,2005-11-23 17:03:06.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107457,92217
-12.974,168.655,564.2,15.0,EQ,4.6,2006-03-20 14:34:06.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107458,92217
-12.67,169.0,647.9,15.0,EQ,4.2,2006-12-16 08:54:54.130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107459,92217
-12.77,168.839,608.4,15.0,EQ,4.5,2007-03-11 01:02:19.680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107460,92217
-12.981,168.814,633.3,15.0,EQ,4.5,2007-03-18 02:31:56.740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107461,92217
-12.888,168.929,616.0,15.0,EQ,4.4,2008-03-25 00:14:23.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107462,92217
-12.873,168.811,626.0,15.0,EQ,4.2,2008-06-05 21:10:36.430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107463,92217
-12.886,169.255,637.5,15.0,EQ,4.5,2005-04-06 18:12:19.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107464,92217
-12.835,169.271,630.0,15.0,EQ,4.3,2007-05-25 06:19:11.380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107465,92217
-12.983,169.219,667.8,15.0,EQ,4.3,2007-11-18 07:36:45.210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107466,92217
-12.854,169.128,629.9,15.0,EQ,4.9,2007-11-18 08:33:15.770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107467,92217
-12.645,169.717,655.8,15.0,EQ,4.1,2008-01-14 20:10:46.750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107468,92217
-12.801,169.309,629.1,15.0,EQ,3.9,2008-06-28 14:39:08.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107469,92217
-12.959,169.393,645.6,15.0,EQ,4.3,2008-07-15 06:47:09.490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107470,92217
-12.948,169.071,630.0,15.0,EQ,4.5,2010-04-17 05:27:31.360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108005,92217
-13.103,169.969,621.9,15.0,EQ,4.7,2013-07-02 01:28:24.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108394,92217
-13.005,169.343,646.12,15.0,EQ,4.3,2013-08-15 03:31:22.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108395,92217
-12.698,168.012,566.14,15.0,EQ,4.2,2013-12-13 01:35:42.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108423,92217
-12.943,169.221,639.7,15.0,EQ,4.6,2012-12-01 10:36:26.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108424,92217
-12.865,169.127,651.4,15.0,EQ,4.7,2013-03-02 01:17:58.950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108425,92217
-12.869,169.117,650.1,15.0,EQ,4.8,2013-03-02 01:19:37.250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108426,92217
-12.659,169.304,451.9,15.0,EQ,4.4,2013-03-02 01:32:30.250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108427,92217
-12.947,169.142,677.1,15.0,EQ,4.8,2013-03-04 16:07:11.110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108428,92217
-12.84,169.184,645.9,15.0,EQ,4.9,2013-03-04 16:13:25.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108429,92217
-12.854,169.491,653.85,15.0,EQ,4.6,2013-12-16 04:57:13.860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108431,92217
