lon,lat,depth,ID,etype
292.01,18.13,109.0,15084.0,EQ
292.66,18.15,0.0,15085.0,EQ
292.69,18.19,16.9,15086.0,EQ
292.51,18.65,1.6,15087.0,EQ
292.77,18.85,18.0,15090.0,EQ
292.53,18.71,4.0,15091.0,EQ
292.73,18.84,13.0,15092.0,EQ
292.556,18.607,12.4,15093.0,EQ
292.906,18.117,8.3,15094.0,EQ
292.06,18.18,128.0,15097.0,EQ
292.96,18.24,17.0,15098.0,EQ
292.23,18.28,4.0,15100.0,EQ
292.09,18.11,48.0,15101.0,EQ
292.87,18.03,8.0,15103.0,EQ
292.87,18.22,30.0,15104.0,EQ
292.6,18.28,72.0,15105.0,EQ
292.75,18.79,8.0,15106.0,EQ
292.77,18.86,17.0,15107.0,EQ
292.79,18.31,24.0,15108.0,EQ
292.16,18.15,113.0,15109.0,EQ
292.85,18.76,40.0,15110.0,EQ
292.57,18.77,6.0,15111.0,EQ
292.49,18.74,32.0,15113.0,EQ
292.9,18.23,13.0,15114.0,EQ
292.53,18.48,17.0,15115.0,EQ
292.58,18.49,3.0,15116.0,EQ
292.717,18.951,7.5,15117.0,EQ
292.64,18.458,3.7,15118.0,EQ
292.962,18.14,19.9,15119.0,EQ
292.953,18.147,21.3,15120.0,EQ
292.824,18.285,23.1,15121.0,EQ
292.838,18.014,12.3,15123.0,EQ
292.664,18.705,8.0,15124.0,EQ
292.113,18.204,18.6,15125.0,EQ
292.843,18.1,7.8,15126.0,EQ
292.59,18.925,7.6,15127.0,EQ
292.948,18.266,28.4,15129.0,EQ
292.74,18.124,28.6,15131.0,EQ
292.646,18.812,14.9,15132.0,EQ
293.353,18.432,85.0,15133.0,EQ
293.961,18.485,60.0,15140.0,EQ
293.3,18.14,60.0,15146.0,EQ
293.15,18.15,16.0,15148.0,EQ
293.46,18.19,66.0,15154.0,EQ
293.93,18.1,24.9,15155.0,EQ
293.39,18.01,13.0,15158.0,EQ
293.537,18.385,89.1,15159.0,EQ
293.71,18.25,6.0,15160.0,EQ
293.27,18.62,19.0,15161.0,EQ
293.33,18.57,17.0,15164.0,EQ
293.14,18.15,19.0,15166.0,EQ
293.25,18.67,18.0,15167.0,EQ
293.812,18.712,38.6,15168.0,EQ
293.264,18.643,23.7,15169.0,EQ
293.082,18.141,8.2,15172.0,EQ
293.11,18.546,18.7,15173.0,EQ
293.668,18.056,2.9,15175.0,EQ
293.223,18.086,11.2,15176.0,EQ
293.369,18.039,15.9,15177.0,EQ
294.54,18.05,14.0,15181.0,EQ
294.4,18.04,1.0,15183.0,EQ
294.37,18.02,0.2,15184.0,EQ
294.46,18.07,0.7,15185.0,EQ
294.126,18.16,87.3,15187.0,EQ
294.45,18.04,0.0,15190.0,EQ
294.73,18.62,48.0,15191.0,EQ
294.47,18.08,0.1,15192.0,EQ
294.06,18.2,14.0,15201.0,EQ
294.27,18.49,16.0,15204.0,EQ
295.26,18.46,26.0,15223.0,EQ
295.03,18.37,24.0,15225.0,EQ
291.81,19.16,29.0,15266.0,EQ
291.662,19.07,10.2,15269.0,EQ
291.641,19.08,10.7,15272.0,EQ
292.02,19.056,5.0,15277.0,EQ
292.1,19.38,11.0,15285.0,EQ
292.83,19.05,14.0,15289.0,EQ
293.924,19.06,5.2,15327.0,EQ
292.998,17.941,28.9,15661.0,EQ
292.819,17.962,13.8,15662.0,EQ
292.865,17.994,13.7,15663.0,EQ
292.824,17.99,1.4,15664.0,EQ
292.782,17.988,1.6,15665.0,EQ
292.798,17.984,4.9,15666.0,EQ
292.801,18.0,0.6,15667.0,EQ
292.799,17.975,1.0,15668.0,EQ
293.156,17.993,3.2,15669.0,EQ
293.159,17.926,16.7,15670.0,EQ
293.761,17.844,3.0,15671.0,EQ
293.061,17.917,3.9,15672.0,EQ
293.374,17.857,6.6,15673.0,EQ
293.757,17.862,5.6,15674.0,EQ
293.061,17.978,16.6,15675.0,EQ
293.167,17.943,9.5,15676.0,EQ
293.136,17.91,1.0,15677.0,EQ
293.082,17.93,4.6,15678.0,EQ
293.782,17.944,7.8,15679.0,EQ
293.735,17.967,7.3,15680.0,EQ
293.827,17.925,14.4,15681.0,EQ
293.204,17.937,6.5,15682.0,EQ
293.873,17.82,43.8,15683.0,EQ
293.719,17.801,44.8,15684.0,EQ
293.688,17.961,7.1,15685.0,EQ
293.708,17.99,8.0,15686.0,EQ
293.198,17.955,9.4,15687.0,EQ
293.145,17.942,7.6,15688.0,EQ
293.569,17.977,7.1,15689.0,EQ
293.866,17.748,5.1,15690.0,EQ
293.938,17.754,5.0,15691.0,EQ
293.636,17.847,2.0,15692.0,EQ
293.933,17.816,1.6,15693.0,EQ
294.343,17.928,4.0,15694.0,EQ
294.447,17.991,4.1,15695.0,EQ
294.34,17.825,8.5,15696.0,EQ
294.074,17.973,5.6,15698.0,EQ
294.033,17.776,46.1,15699.0,EQ
294.351,17.988,1.3,15700.0,EQ
294.365,17.933,3.6,15702.0,EQ
294.316,17.928,5.0,15703.0,EQ
294.337,17.944,5.0,15704.0,EQ
294.28,17.995,4.6,15707.0,EQ
294.449,17.958,8.0,15708.0,EQ
294.106,17.843,10.5,15709.0,EQ
294.502,17.949,4.9,15710.0,EQ
294.024,17.855,5.3,15711.0,EQ
294.062,17.856,5.4,15712.0,EQ
294.53,17.929,40.8,15713.0,EQ
294.85,17.87,3.0,15714.0,EQ
295.309,17.978,24.5,15720.0,EQ
290.907,18.877,24.9,15818.0,EQ
290.195,18.78,24.2,15820.0,EQ
290.59,18.943,15.2,15821.0,EQ
290.741,18.462,24.2,15823.0,EQ
291.901,18.934,10.1,15827.0,EQ
291.795,18.328,47.1,15828.0,EQ
291.985,18.82,46.8,15830.0,EQ
291.919,18.233,63.6,15837.0,EQ
291.692,18.899,41.0,15838.0,EQ
291.715,18.185,18.9,15840.0,EQ
291.943,18.904,24.9,15842.0,EQ
291.743,18.95,49.6,15843.0,EQ
291.817,18.366,85.7,15844.0,EQ
291.52,18.715,46.0,15845.0,EQ
291.601,18.896,47.8,15846.0,EQ
291.892,18.83,25.1,15847.0,EQ
291.403,18.241,130.8,15848.0,EQ
291.207,18.512,39.1,15851.0,EQ
291.87,18.408,104.3,15852.0,EQ
291.868,18.326,96.8,15853.0,EQ
291.536,18.411,72.7,15854.0,EQ
291.923,18.207,99.3,15855.0,EQ
291.933,18.893,21.6,15856.0,EQ
291.631,18.257,22.4,15857.0,EQ
291.64,18.93,25.1,15858.0,EQ
291.822,18.223,84.0,15862.0,EQ
291.062,18.576,32.5,15864.0,EQ
291.988,18.38,58.7,15865.0,EQ
291.551,18.344,130.8,15866.0,EQ
291.8,18.247,98.3,15868.0,EQ
291.611,18.485,25.1,15869.0,EQ
291.911,18.496,29.2,15870.0,EQ
291.532,18.97,27.4,15871.0,EQ
291.124,18.645,25.3,15872.0,EQ
291.804,18.557,25.5,15873.0,EQ
291.865,18.16,123.9,15874.0,EQ
291.611,18.409,25.1,15875.0,EQ
291.812,18.487,75.3,15876.0,EQ
291.753,18.889,24.8,15878.0,EQ
291.869,18.246,86.3,15880.0,EQ
291.923,18.307,98.8,15881.0,EQ
291.668,18.924,40.3,15883.0,EQ
291.385,19.0,25.2,15884.0,EQ
291.983,18.363,104.8,15886.0,EQ
291.983,18.188,116.5,15887.0,EQ
291.165,18.977,24.8,15888.0,EQ
291.874,18.766,24.9,15889.0,EQ
291.888,18.55,70.2,15890.0,EQ
291.844,18.357,80.6,15891.0,EQ
291.09,18.773,9.9,15894.0,EQ
291.949,18.255,19.4,15897.0,EQ
291.941,18.192,103.6,15899.0,EQ
291.829,18.32,83.2,15900.0,EQ
291.679,18.98,24.9,15902.0,EQ
291.865,18.216,4.2,15904.0,EQ
291.899,18.152,52.2,15906.0,EQ
291.65,18.244,102.0,15907.0,EQ
291.732,18.58,21.6,15908.0,EQ
291.998,18.319,112.2,15911.0,EQ
291.89,18.233,91.1,15914.0,EQ
291.885,18.567,18.4,15915.0,EQ
291.976,18.397,99.0,15918.0,EQ
291.97,18.123,104.2,15919.0,EQ
291.957,18.453,24.9,15923.0,EQ
291.804,18.498,31.8,15926.0,EQ
291.254,18.611,52.1,15927.0,EQ
291.147,18.641,24.7,15932.0,EQ
291.784,18.171,120.0,15935.0,EQ
291.769,18.245,101.9,15936.0,EQ
291.143,18.897,32.9,15937.0,EQ
291.882,18.16,81.6,15938.0,EQ
292.089,18.135,131.0,15942.0,EQ
292.589,18.7,1.4,15943.0,EQ
292.487,18.542,3.1,15944.0,EQ
292.823,18.922,16.6,15945.0,EQ
292.478,18.686,2.1,15946.0,EQ
292.119,18.323,108.2,15947.0,EQ
292.885,18.077,18.8,15949.0,EQ
292.931,18.015,5.4,15950.0,EQ
292.439,18.517,9.9,15951.0,EQ
292.69,18.973,4.9,15952.0,EQ
292.416,18.273,6.8,15953.0,EQ
292.465,18.2,12.8,15954.0,EQ
292.636,18.159,18.6,15955.0,EQ
292.071,18.323,34.1,15956.0,EQ
292.518,18.757,7.3,15957.0,EQ
292.585,18.445,5.0,15958.0,EQ
292.026,18.456,22.0,15959.0,EQ
292.046,18.445,0.9,15961.0,EQ
292.987,18.151,21.5,15963.0,EQ
292.383,18.345,17.5,15964.0,EQ
292.638,18.386,14.8,15965.0,EQ
292.725,18.82,1.4,15966.0,EQ
292.598,18.172,51.6,15967.0,EQ
292.818,18.148,24.2,15970.0,EQ
292.792,18.184,23.8,15971.0,EQ
292.709,18.124,18.7,15972.0,EQ
292.55,18.174,3.0,15974.0,EQ
292.594,18.167,7.3,15975.0,EQ
292.824,18.197,61.9,15976.0,EQ
292.663,18.806,6.6,15979.0,EQ
292.66,18.713,21.9,15980.0,EQ
292.825,18.236,25.5,15983.0,EQ
292.863,18.169,30.2,15984.0,EQ
292.786,18.935,22.3,15986.0,EQ
292.259,18.993,20.2,15987.0,EQ
292.773,18.937,23.7,15990.0,EQ
292.375,18.233,22.6,15993.0,EQ
292.229,18.123,19.1,15994.0,EQ
292.78,18.174,24.8,15995.0,EQ
292.707,18.186,22.5,15996.0,EQ
292.895,18.101,25.3,15997.0,EQ
292.891,18.094,24.7,15998.0,EQ
292.966,18.101,7.9,15999.0,EQ
292.896,18.076,22.6,16000.0,EQ
292.276,18.263,96.7,16002.0,EQ
292.441,18.712,17.3,16003.0,EQ
292.886,18.168,15.3,16004.0,EQ
292.312,18.165,73.9,16005.0,EQ
292.172,18.212,25.1,16006.0,EQ
292.565,18.561,22.0,16007.0,EQ
292.598,18.322,1.5,16008.0,EQ
292.404,18.849,27.1,16009.0,EQ
292.217,18.098,53.8,16011.0,EQ
292.508,18.385,10.9,16013.0,EQ
292.206,18.995,24.9,16016.0,EQ
292.59,18.888,22.7,16017.0,EQ
292.303,18.601,24.9,16018.0,EQ
292.458,18.172,9.2,16019.0,EQ
292.371,18.492,22.0,16020.0,EQ
292.982,18.112,8.9,16025.0,EQ
292.762,18.7,1.5,16026.0,EQ
292.383,18.366,25.1,16027.0,EQ
292.62,18.866,25.1,16028.0,EQ
292.365,18.294,103.7,16029.0,EQ
292.528,18.851,27.5,16031.0,EQ
292.191,18.09,78.5,16033.0,EQ
292.339,18.42,16.3,16035.0,EQ
292.085,18.148,24.9,16037.0,EQ
292.295,18.251,108.5,16038.0,EQ
292.655,18.162,6.0,16039.0,EQ
292.97,18.573,20.7,16040.0,EQ
292.319,18.626,25.4,16041.0,EQ
292.669,18.933,24.9,16043.0,EQ
292.999,18.569,15.8,16044.0,EQ
292.975,18.57,25.8,16045.0,EQ
292.614,18.423,19.2,16046.0,EQ
292.762,18.142,21.5,16048.0,EQ
292.699,18.132,19.0,16049.0,EQ
292.601,18.371,2.7,16050.0,EQ
292.75,18.299,92.8,16052.0,EQ
292.321,18.639,30.8,16053.0,EQ
292.891,18.291,8.0,16054.0,EQ
292.635,18.821,11.4,16055.0,EQ
292.834,18.264,101.2,16056.0,EQ
292.608,18.143,19.1,16057.0,EQ
292.73,18.907,25.6,16058.0,EQ
292.707,18.141,17.6,16059.0,EQ
292.34,18.177,5.0,16061.0,EQ
292.717,18.16,13.7,16062.0,EQ
292.955,18.236,16.2,16063.0,EQ
292.768,18.85,28.5,16065.0,EQ
292.479,18.159,3.1,16066.0,EQ
292.51,18.369,24.7,16068.0,EQ
292.329,18.322,17.4,16069.0,EQ
292.068,18.472,19.4,16070.0,EQ
292.551,18.443,23.8,16071.0,EQ
292.65,18.201,2.9,16072.0,EQ
292.599,18.229,26.4,16073.0,EQ
292.236,18.166,81.9,16074.0,EQ
292.873,18.164,22.1,16075.0,EQ
292.285,18.155,69.3,16076.0,EQ
292.375,18.285,85.9,16077.0,EQ
292.606,18.164,11.3,16078.0,EQ
292.523,18.89,24.9,16079.0,EQ
292.616,18.481,9.6,16080.0,EQ
292.83,18.206,24.6,16081.0,EQ
292.811,18.797,13.3,16082.0,EQ
292.606,18.401,5.0,16084.0,EQ
292.008,18.38,84.9,16085.0,EQ
292.12,18.145,116.6,16086.0,EQ
292.461,18.395,22.1,16087.0,EQ
292.624,18.174,13.1,16088.0,EQ
292.628,18.188,13.8,16089.0,EQ
292.57,18.83,25.9,16090.0,EQ
292.558,18.307,24.9,16091.0,EQ
292.636,18.177,8.1,16092.0,EQ
292.797,18.266,80.1,16093.0,EQ
292.241,18.111,21.9,16094.0,EQ
292.644,18.871,21.8,16095.0,EQ
292.038,18.793,24.6,16099.0,EQ
292.805,18.116,12.3,16100.0,EQ
292.199,18.599,25.5,16101.0,EQ
292.723,18.157,10.7,16102.0,EQ
292.407,18.478,24.9,16104.0,EQ
292.677,18.183,13.5,16105.0,EQ
292.264,18.345,24.9,16107.0,EQ
292.242,18.829,21.9,16109.0,EQ
292.849,18.034,1.1,16110.0,EQ
292.809,18.036,3.9,16111.0,EQ
292.832,18.029,5.2,16112.0,EQ
292.872,18.035,4.6,16113.0,EQ
292.845,18.005,0.8,16114.0,EQ
292.085,18.164,56.1,16116.0,EQ
292.619,18.126,2.0,16117.0,EQ
292.92,18.225,6.3,16118.0,EQ
292.229,18.17,73.1,16120.0,EQ
292.333,18.156,5.0,16121.0,EQ
292.003,18.785,21.8,16123.0,EQ
292.306,18.902,40.2,16124.0,EQ
292.584,18.134,14.6,16125.0,EQ
292.19,18.112,78.7,16126.0,EQ
292.669,18.204,78.5,16127.0,EQ
292.806,18.088,49.5,16128.0,EQ
292.816,18.152,46.2,16129.0,EQ
292.402,18.997,18.0,16131.0,EQ
292.261,18.314,6.6,16132.0,EQ
292.181,18.124,45.0,16135.0,EQ
292.609,18.834,20.2,16136.0,EQ
292.383,18.269,1.0,16139.0,EQ
292.886,18.233,9.4,16140.0,EQ
292.772,18.8,22.0,16142.0,EQ
292.493,18.944,20.6,16143.0,EQ
292.428,18.876,34.1,16144.0,EQ
292.306,18.566,42.2,16145.0,EQ
292.334,18.471,17.0,16146.0,EQ
292.192,18.927,23.4,16147.0,EQ
292.4,18.16,5.7,16148.0,EQ
292.564,18.267,5.4,16149.0,EQ
292.978,18.174,15.5,16150.0,EQ
292.958,18.178,21.4,16151.0,EQ
292.174,18.541,15.4,16152.0,EQ
292.444,18.305,6.6,16153.0,EQ
292.479,18.289,2.2,16154.0,EQ
292.453,18.278,1.6,16155.0,EQ
292.803,18.12,9.5,16156.0,EQ
292.082,18.354,96.0,16160.0,EQ
292.525,18.109,2.2,16161.0,EQ
292.553,18.375,5.0,16163.0,EQ
292.541,18.467,27.4,16165.0,EQ
292.436,18.395,14.1,16166.0,EQ
292.002,18.152,20.7,16168.0,EQ
292.411,18.753,19.7,16169.0,EQ
292.445,18.692,19.3,16170.0,EQ
292.64,18.84,9.7,16171.0,EQ
292.44,18.422,5.0,16172.0,EQ
292.855,18.882,2.8,16176.0,EQ
292.665,18.171,6.5,16177.0,EQ
292.436,18.742,10.4,16179.0,EQ
292.859,18.034,14.4,16181.0,EQ
292.876,18.03,12.5,16183.0,EQ
292.745,18.764,32.1,16184.0,EQ
292.334,18.624,17.8,16185.0,EQ
292.757,18.944,11.4,16186.0,EQ
293.12,18.628,12.9,16189.0,EQ
293.768,18.276,74.7,16191.0,EQ
293.152,18.91,10.7,16193.0,EQ
293.138,18.915,5.1,16194.0,EQ
293.085,18.129,13.5,16197.0,EQ
293.196,18.665,25.2,16201.0,EQ
293.271,18.583,26.1,16202.0,EQ
293.262,18.125,23.2,16204.0,EQ
293.129,18.243,18.0,16205.0,EQ
293.14,18.054,14.8,16206.0,EQ
293.039,18.643,17.5,16207.0,EQ
293.65,18.242,35.7,16208.0,EQ
293.228,18.686,23.7,16211.0,EQ
293.349,18.393,13.1,16212.0,EQ
293.396,18.026,15.6,16213.0,EQ
293.398,18.012,14.6,16215.0,EQ
293.715,18.031,20.9,16216.0,EQ
293.269,18.697,12.3,16217.0,EQ
293.057,18.035,5.1,16219.0,EQ
293.097,18.168,4.8,16221.0,EQ
293.199,18.164,16.0,16227.0,EQ
293.323,18.622,23.6,16228.0,EQ
293.021,18.647,27.2,16233.0,EQ
293.863,18.313,57.6,16235.0,EQ
293.011,18.118,2.9,16238.0,EQ
293.023,18.12,1.2,16239.0,EQ
293.066,18.117,13.4,16240.0,EQ
293.288,18.171,11.7,16241.0,EQ
293.061,18.079,14.9,16242.0,EQ
293.02,18.648,20.9,16243.0,EQ
293.35,18.755,25.4,16245.0,EQ
293.69,18.133,18.9,16246.0,EQ
293.692,18.145,18.0,16247.0,EQ
293.512,18.539,24.0,16258.0,EQ
293.32,18.589,26.7,16260.0,EQ
293.479,18.064,19.8,16263.0,EQ
293.08,18.211,13.8,16264.0,EQ
293.583,18.024,13.4,16267.0,EQ
293.269,18.909,22.5,16270.0,EQ
293.872,18.062,16.3,16271.0,EQ
293.885,18.076,23.9,16272.0,EQ
293.092,18.585,17.5,16274.0,EQ
293.048,18.046,3.9,16275.0,EQ
293.664,18.775,25.1,16276.0,EQ
293.924,18.063,19.9,16280.0,EQ
293.036,18.146,21.7,16282.0,EQ
293.078,18.137,16.7,16283.0,EQ
293.703,18.242,6.2,16284.0,EQ
293.702,18.255,8.6,16285.0,EQ
293.69,18.232,6.6,16286.0,EQ
293.701,18.246,7.6,16287.0,EQ
293.716,18.251,6.2,16289.0,EQ
293.71,18.233,8.0,16290.0,EQ
293.825,18.349,30.4,16292.0,EQ
293.066,18.702,23.4,16295.0,EQ
293.441,18.056,15.5,16296.0,EQ
293.716,18.068,8.3,16297.0,EQ
293.67,18.487,36.2,16298.0,EQ
293.822,18.093,2.1,16299.0,EQ
293.469,18.595,21.1,16301.0,EQ
293.702,18.232,7.3,16303.0,EQ
293.396,18.67,22.7,16306.0,EQ
293.033,18.467,13.7,16315.0,EQ
293.295,18.588,20.2,16316.0,EQ
293.426,18.067,16.5,16322.0,EQ
293.897,18.155,24.0,16325.0,EQ
293.038,18.085,0.2,16326.0,EQ
293.16,18.002,3.2,16328.0,EQ
293.085,18.009,5.7,16329.0,EQ
293.609,18.841,6.1,16330.0,EQ
293.642,18.413,67.5,16333.0,EQ
293.365,18.012,11.6,16334.0,EQ
293.072,18.682,15.4,16336.0,EQ
293.025,18.167,13.0,16337.0,EQ
293.217,18.628,20.7,16338.0,EQ
293.948,18.075,0.1,16340.0,EQ
293.179,18.609,10.6,16341.0,EQ
293.054,18.68,25.7,16343.0,EQ
293.062,18.094,11.2,16346.0,EQ
293.059,18.07,8.2,16360.0,EQ
293.066,18.169,8.9,16362.0,EQ
293.117,18.668,20.1,16363.0,EQ
294.114,18.069,1.0,16366.0,EQ
294.144,18.069,7.5,16368.0,EQ
294.222,18.561,4.0,16371.0,EQ
294.274,18.083,3.6,16372.0,EQ
294.105,18.397,34.7,16373.0,EQ
294.488,18.057,0.2,16375.0,EQ
294.893,18.552,20.9,16377.0,EQ
294.089,18.217,0.0,16378.0,EQ
294.645,18.114,25.8,16380.0,EQ
294.854,18.799,25.5,16383.0,EQ
294.434,18.044,1.0,16386.0,EQ
294.392,18.081,1.5,16388.0,EQ
294.359,18.015,5.0,16389.0,EQ
294.867,18.741,25.2,16390.0,EQ
294.382,18.101,2.6,16393.0,EQ
294.082,18.215,15.8,16396.0,EQ
294.886,18.91,15.1,16400.0,EQ
294.41,18.761,25.1,16401.0,EQ
294.543,18.341,20.5,16407.0,EQ
294.807,18.78,29.9,16413.0,EQ
294.94,18.461,27.6,16414.0,EQ
294.401,18.784,24.9,16419.0,EQ
294.484,18.86,24.9,16421.0,EQ
294.457,18.834,24.9,16422.0,EQ
294.25,18.614,44.5,16425.0,EQ
294.215,18.186,5.4,16426.0,EQ
294.295,18.498,27.5,16427.0,EQ
294.742,18.809,24.3,16432.0,EQ
294.395,18.802,26.2,16447.0,EQ
294.926,18.711,29.8,16453.0,EQ
294.059,18.638,42.3,16456.0,EQ
294.9,18.866,24.9,16457.0,EQ
294.821,18.94,21.4,16459.0,EQ
294.469,18.705,20.5,16460.0,EQ
294.799,18.875,25.1,16461.0,EQ
294.786,18.165,0.6,16463.0,EQ
294.778,18.87,24.7,16467.0,EQ
294.993,18.799,23.5,16468.0,EQ
294.723,18.283,5.0,16472.0,EQ
294.747,18.908,23.4,16473.0,EQ
294.949,18.823,24.8,16474.0,EQ
294.882,18.68,24.9,16476.0,EQ
294.589,18.016,5.0,16477.0,EQ
294.953,18.848,23.0,16479.0,EQ
294.405,18.575,26.3,16484.0,EQ
295.263,18.111,60.7,16494.0,EQ
295.13,18.505,12.2,16507.0,EQ
295.359,18.539,46.7,16509.0,EQ
295.362,18.723,14.7,16512.0,EQ
295.223,18.56,41.6,16521.0,EQ
295.404,18.148,25.1,16522.0,EQ
295.271,18.132,23.9,16529.0,EQ
295.143,18.275,11.9,16530.0,EQ
295.173,18.195,24.8,16531.0,EQ
295.27,18.139,25.3,16532.0,EQ
295.308,18.111,20.3,16533.0,EQ
295.108,18.014,23.3,16534.0,EQ
295.248,18.048,17.2,16535.0,EQ
295.103,18.066,24.9,16537.0,EQ
295.343,18.094,25.1,16549.0,EQ
295.129,18.026,18.0,16550.0,EQ
295.336,18.409,33.3,16553.0,EQ
295.065,18.089,10.2,16554.0,EQ
295.213,18.724,24.9,16561.0,EQ
295.417,18.643,34.3,16563.0,EQ
295.59,18.701,24.9,16574.0,EQ
295.212,18.336,24.7,16581.0,EQ
295.175,18.724,15.1,16583.0,EQ
295.428,18.797,17.1,16586.0,EQ
295.498,18.632,25.2,16592.0,EQ
289.732,19.094,25.4,16612.0,EQ
290.781,19.051,24.5,16626.0,EQ
290.937,19.003,25.1,16629.0,EQ
291.951,19.479,15.7,16643.0,EQ
291.778,19.071,35.1,16644.0,EQ
291.538,19.101,25.1,16648.0,EQ
291.967,19.258,25.9,16650.0,EQ
291.606,19.11,9.4,16676.0,EQ
291.526,19.083,25.1,16678.0,EQ
291.78,19.042,25.1,16692.0,EQ
291.697,19.233,24.9,16694.0,EQ
291.836,19.173,25.2,16700.0,EQ
291.544,19.043,25.3,16706.0,EQ
291.953,19.192,24.8,16707.0,EQ
291.985,19.189,23.3,16712.0,EQ
291.963,19.06,25.1,16716.0,EQ
291.8,19.141,25.1,16718.0,EQ
291.83,19.152,25.1,16721.0,EQ
291.866,19.112,24.9,16724.0,EQ
291.943,19.006,24.9,16725.0,EQ
291.632,19.099,15.6,16726.0,EQ
291.849,19.166,15.1,16730.0,EQ
291.991,19.213,25.3,16732.0,EQ
291.635,19.008,24.9,16736.0,EQ
291.964,19.228,24.8,16739.0,EQ
291.419,19.07,7.2,16746.0,EQ
291.558,19.5,7.2,16750.0,EQ
292.184,19.13,9.4,16755.0,EQ
292.24,19.002,34.9,16756.0,EQ
292.078,19.01,42.6,16786.0,EQ
292.933,19.008,11.7,16802.0,EQ
292.076,19.274,25.1,16814.0,EQ
292.16,19.069,30.5,16816.0,EQ
292.035,19.243,25.2,16817.0,EQ
292.333,19.125,25.1,16818.0,EQ
292.102,19.15,25.1,16819.0,EQ
292.251,19.006,24.7,16822.0,EQ
292.33,19.054,25.1,16832.0,EQ
292.458,19.026,15.6,16849.0,EQ
293.478,19.174,9.5,16854.0,EQ
293.488,19.139,14.7,16856.0,EQ
293.377,19.114,12.1,16885.0,EQ
293.122,19.03,15.4,16893.0,EQ
293.283,19.094,7.0,16999.0,EQ
293.542,19.018,8.4,17003.0,EQ
294.775,19.008,15.8,17090.0,EQ
292.928,17.994,10.8,18335.0,EQ
292.941,17.988,5.1,18336.0,EQ
292.878,17.948,14.9,18337.0,EQ
293.891,17.727,133.6,18338.0,EQ
293.981,17.861,11.5,18339.0,EQ
293.953,17.803,1.0,18340.0,EQ
293.126,17.951,1.0,18341.0,EQ
293.05,17.987,8.1,18342.0,EQ
293.98,17.844,5.5,18343.0,EQ
294.0,17.968,68.3,18344.0,EQ
293.895,17.95,16.9,18345.0,EQ
293.03,17.968,7.9,18346.0,EQ
293.795,17.748,24.5,18347.0,EQ
293.186,17.954,8.1,18348.0,EQ
293.721,17.809,2.3,18349.0,EQ
293.164,17.979,3.6,18350.0,EQ
293.148,17.952,7.2,18351.0,EQ
293.056,17.918,7.3,18352.0,EQ
293.06,17.924,8.7,18353.0,EQ
293.051,17.927,6.8,18354.0,EQ
293.12,17.903,8.1,18355.0,EQ
294.567,17.917,13.3,18356.0,EQ
294.01,17.825,5.1,18358.0,EQ
294.792,17.863,35.7,18359.0,EQ
294.424,17.972,41.6,18360.0,EQ
294.418,17.865,5.9,18363.0,EQ
294.623,17.988,15.6,18366.0,EQ
294.433,17.866,4.8,18367.0,EQ
294.427,17.821,0.7,18368.0,EQ
294.446,17.844,12.1,18369.0,EQ
294.313,17.878,4.2,18370.0,EQ
294.298,17.863,2.6,18371.0,EQ
294.478,17.914,16.8,18373.0,EQ
294.259,17.964,13.1,18375.0,EQ
294.368,17.985,14.0,18376.0,EQ
294.63,17.824,19.4,18378.0,EQ
294.119,17.957,40.2,18379.0,EQ
294.195,17.962,13.3,18380.0,EQ
294.592,17.948,12.6,18381.0,EQ
294.342,17.828,13.4,18382.0,EQ
290.801,18.993,25.3,18504.0,EQ
290.602,18.535,25.1,18505.0,EQ
290.679,18.544,5.0,18508.0,EQ
290.808,18.973,6.8,18509.0,EQ
290.434,18.407,96.4,18517.0,EQ
290.792,18.394,103.2,18523.0,EQ
290.519,18.728,66.2,18527.0,EQ
290.577,18.683,28.4,18534.0,EQ
290.731,18.43,92.4,18538.0,EQ
290.999,18.448,73.9,18541.0,EQ
291.75,18.433,101.0,18545.0,EQ
291.067,18.492,6.9,18548.0,EQ
291.764,18.293,27.3,18556.0,EQ
291.809,18.152,84.6,18560.0,EQ
291.565,18.555,24.9,18563.0,EQ
291.744,18.48,6.8,18567.0,EQ
291.38,18.406,7.8,18568.0,EQ
291.96,18.671,7.1,18570.0,EQ
291.899,18.327,72.0,18575.0,EQ
291.63,18.301,102.1,18577.0,EQ
291.939,18.198,98.4,18581.0,EQ
291.217,18.942,22.0,18586.0,EQ
291.96,18.788,9.1,18588.0,EQ
291.992,18.971,42.3,18589.0,EQ
291.878,18.15,106.9,18599.0,EQ
291.233,18.674,4.2,18600.0,EQ
291.595,18.801,41.8,18602.0,EQ
291.833,18.978,35.8,18608.0,EQ
291.478,18.37,91.4,18609.0,EQ
291.87,18.18,78.0,18614.0,EQ
291.436,18.465,83.7,18617.0,EQ
291.517,18.976,1.3,18620.0,EQ
291.649,18.19,138.1,18621.0,EQ
291.952,18.81,35.1,18624.0,EQ
291.818,18.218,76.7,18632.0,EQ
291.977,18.154,104.9,18633.0,EQ
291.95,18.295,98.0,18635.0,EQ
291.872,18.22,133.1,18637.0,EQ
291.994,18.287,98.2,18638.0,EQ
291.96,18.246,102.8,18641.0,EQ
291.845,18.241,81.8,18642.0,EQ
291.837,18.167,79.9,18643.0,EQ
291.258,18.392,117.6,18644.0,EQ
291.988,18.212,114.7,18647.0,EQ
