lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
-8.727,160.615,66.500,15.000,EQ,4.300,1992-04-03 21:46:15.930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110592,05-18-17
-8.237,161.760,66.600,15.000,EQ,4.700,1986-08-03 23:44:53.360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110593,05-18-17
-8.686,161.236,92.400,15.000,EQ,4.100,1998-06-22 14:49:50.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110594,05-18-17
-7.853,159.611,54.040,15.000,EQ,5.100,2017-05-12 05:39:00.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117232,05-18-17
-7.747,158.647,44.800,15.000,EQ,4.400,2007-02-17 03:52:32.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104019,05-18-17
-10.373,162.302,26.500,15.000,EQ,6.100,1964-10-02 13:00:37.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116741,05-18-17
-8.176,158.020,158.100,15.000,EQ,4.300,2000-03-27 09:45:38.990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103429,05-18-17
-8.476,158.237,137.100,15.000,EQ,4.400,2002-01-13 13:59:26.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103433,05-18-17
-9.743,160.983,55.000,15.000,EQ,5.900,1959-01-30 00:19:34.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116746,05-18-17
-8.497,158.441,250.000,15.000,EQ,3.700,2002-03-11 12:13:43.210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103435,05-18-17
-8.302,158.878,500.000,15.000,EQ,4.500,2003-01-25 05:45:41.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103436,05-18-17
-8.013,159.044,55.000,15.000,EQ,5.800,1969-06-14 03:22:57.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116748,05-18-17
-7.970,158.888,60.000,15.000,EQ,7.000,1969-01-05 13:26:43.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116752,05-18-17
-8.308,158.730,133.800,15.000,EQ,4.000,2005-08-21 17:44:38.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103441,05-18-17
-7.889,158.920,68.600,15.000,EQ,5.700,1969-04-28 19:39:05.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116753,05-18-17
-8.460,158.928,99.500,15.000,EQ,3.500,2006-07-27 04:56:08.910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103443,05-18-17
-8.119,158.512,153.800,15.000,EQ,4.200,2005-10-01 11:25:14.520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103442,05-18-17
-8.403,158.953,91.700,15.000,EQ,4.100,2007-07-31 05:29:18.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103445,05-18-17
-7.921,158.419,105.100,15.000,EQ,4.000,2005-07-14 08:01:05.680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104015,05-18-17
-8.375,158.261,147.800,15.000,EQ,4.300,2006-07-30 14:55:33.820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103444,05-18-17
-8.363,158.933,65.100,15.000,EQ,4.400,2008-02-14 09:18:08.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103448,05-18-17
-8.258,158.570,88.100,15.000,EQ,4.600,2008-02-17 05:31:31.430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103449,05-18-17
-8.954,160.880,32.800,15.000,EQ,5.100,2010-06-27 14:19:14.830,44.498,20.715,218.414,69.178,138.204,24.350,94.904,312.824,65.744,87.785,101914,05-18-17
-8.557,158.997,132.300,15.000,EQ,4.800,2010-01-03 00:27:59.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103451,05-18-17
-10.114,161.620,93.500,15.000,EQ,4.300,2008-11-18 04:05:24.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102940,05-18-17
-8.953,160.949,67.400,15.000,EQ,5.400,2010-07-02 08:07:20.570,28.865,13.947,274.017,59.417,87.477,38.815,44.369,320.162,64.004,119.902,101916,05-18-17
-8.166,158.299,90.800,15.000,EQ,4.900,2011-09-04 01:26:59.920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103454,05-18-17
-8.077,158.669,79.700,15.000,EQ,4.700,2009-02-10 19:40:48.710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103450,05-18-17
-7.727,159.475,29.000,15.000,EQ,6.400,2005-01-22 20:30:17.350,23.600,73.784,184.792,15.393,98.984,60.575,275.720,267.461,29.927,-100.020,101408,05-18-17
-8.490,158.836,135.700,15.000,EQ,4.100,2012-11-26 05:16:34.790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103457,05-18-17
-7.863,158.709,47.200,15.000,EQ,5.700,2010-07-10 12:54:19.920,60.302,65.656,186.716,15.034,112.042,62.560,291.161,252.012,34.142,-124.808,101920,05-18-17
-8.382,158.613,149.800,15.000,EQ,4.600,2012-10-04 03:44:57.190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103455,05-18-17
-8.067,158.187,96.140,15.000,EQ,4.200,2013-08-03 01:24:01.850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103460,05-18-17
-8.254,158.298,125.770,15.000,EQ,4.400,2013-11-12 13:46:11.550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103461,05-18-17
-8.293,158.609,126.740,15.000,EQ,4.400,2013-12-10 08:14:03.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103462,05-18-17
-8.282,158.697,108.280,15.000,EQ,4.100,2013-12-11 01:25:11.350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103463,05-18-17
