lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
26.218,96.013,27.600,15.000,EQ,5.300,1985-04-24 06:47:42.820,256.022,10.369,138.897,68.133,182.056,58.065,112.596,323.861,38.418,58.349,100358,91517
26.089,95.665,105.700,15.000,EQ,4.300,1993-08-17 22:56:44.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110974,91517
24.893,96.221,23.133,10.000,ER,4.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,702407,smt
25.038,96.234,21.240,10.000,ER,4.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,701618,smt
26.055,96.311,43.800,15.000,EQ,4.700,2012-08-01 21:58:38.880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126220,91517
26.106,96.915,30.200,15.000,EQ,4.600,2008-04-03 22:12:54.710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123283,91517
24.876,96.103,9.037,10.000,ER,4.800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,706402,smt
25.480,96.563,57.000,15.000,EQ,4.400,1977-02-05 18:41:38.900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106765,91517
25.967,96.513,107.000,15.000,EQ,4.600,1978-06-09 06:11:55.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106766,91517
25.010,96.197,12.000,15.000,EQ,5.100,2005-12-29 07:20:55.730,60.897,13.416,327.939,12.209,194.548,89.168,198.279,104.274,71.723,-0.877,101984,91517
25.507,96.647,38.300,15.000,EQ,4.600,1981-08-16 06:27:59.660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109440,91517
25.450,96.641,35.300,15.000,EQ,4.700,1981-08-16 17:40:56.850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109441,91517
25.422,96.644,33.300,15.000,EQ,4.700,1982-08-30 23:13:35.600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109442,91517
25.048,96.501,29.900,15.000,EQ,4.600,2010-06-01 03:54:24.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124587,91517
25.429,96.743,41.500,15.000,EQ,4.200,2011-06-01 08:38:05.060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124588,91517
26.221,96.890,36.400,15.000,EQ,4.100,2010-08-04 05:41:24.190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124591,91517
26.329,96.998,25.800,15.000,EQ,4.600,2010-08-05 18:17:46.990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124592,91517
26.114,96.326,59.100,15.000,EQ,4.800,2011-02-14 23:44:33.550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124593,91517
26.073,96.621,25.700,15.000,EQ,4.200,2011-05-15 15:32:46.360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124594,91517
26.372,97.020,38.800,15.000,EQ,4.200,2010-08-05 18:14:19.320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124596,91517
24.863,96.512,47.200,15.000,EQ,4.300,2004-02-19 09:31:19.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114877,91517
24.869,96.203,48.300,15.000,EQ,4.200,2004-10-12 02:17:20.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114878,91517
24.816,96.342,20.890,10.000,ER,4.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,701126,smt
26.125,95.563,75.500,15.000,EQ,4.900,2005-02-03 20:13:29.840,285.573,50.586,147.733,31.350,39.900,79.723,248.292,285.760,23.911,-26.115,101577,91517
25.283,95.575,47.300,15.000,EQ,4.600,2004-06-19 10:24:55.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114891,91517
25.314,95.775,56.500,15.000,EQ,4.700,2004-10-08 06:28:28.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114893,91517
25.034,96.499,40.100,15.000,EQ,4.400,2003-08-24 14:46:39.290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114894,91517
25.474,96.773,45.300,15.000,EQ,4.800,2004-02-19 09:11:42.920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114895,91517
25.406,96.604,48.200,15.000,EQ,4.300,2004-07-15 22:45:47.210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114896,91517
25.069,96.318,20.567,10.000,ER,4.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,702328,smt
26.037,95.930,70.900,15.000,EQ,4.700,2003-10-29 10:02:51.500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114900,91517
26.435,96.758,122.400,15.000,EQ,4.300,2000-02-03 08:33:44.930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114901,91517
26.003,96.952,47.800,15.000,EQ,4.400,2000-05-11 15:52:55.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114902,91517
26.432,96.346,111.700,15.000,EQ,4.500,2001-08-07 21:21:56.580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114904,91517
26.276,96.410,96.000,15.000,EQ,4.500,2002-01-17 14:42:56.900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114905,91517
26.213,96.004,63.500,15.000,EQ,4.700,2003-07-29 06:25:40.190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114908,91517
26.242,96.163,35.900,15.000,EQ,4.500,2004-06-15 04:53:58.890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114910,91517
26.432,96.128,70.500,15.000,EQ,3.800,2004-09-22 23:59:34.150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114912,91517
24.878,96.298,66.190,15.000,EQ,4.800,2014-11-08 17:06:46.170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105697,91517
24.892,96.469,61.780,15.000,EQ,4.100,2015-02-01 13:33:06.580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105698,91517
25.223,97.128,31.500,15.000,EQ,4.600,1994-01-11 02:18:05.760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110971,91517
25.346,96.540,49.690,15.000,EQ,4.100,2014-03-01 03:22:06.930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105706,91517
25.928,96.798,50.450,15.000,EQ,4.100,2014-03-26 14:31:25.890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105707,91517
25.017,96.305,26.862,10.000,ER,4.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,708336,smt
26.409,95.848,97.330,15.000,EQ,4.100,2014-03-28 03:09:53.690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105713,91517
26.020,95.598,78.990,15.000,EQ,4.200,2015-01-18 13:09:51.220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105714,91517
26.268,95.799,114.830,15.000,EQ,4.300,2015-06-01 07:12:08.970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105715,91517
26.103,96.324,55.600,15.000,EQ,5.100,2012-08-02 19:06:12.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126221,91517
26.464,96.512,101.350,15.000,EQ,4.500,2015-07-13 11:03:03.810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,105717,91517
25.683,95.998,97.200,15.000,EQ,4.400,2012-11-30 03:52:20.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126206,91517
24.966,96.697,54.000,15.000,EQ,4.600,1979-03-18 20:57:30.300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106751,91517
25.239,95.535,44.810,15.000,EQ,4.000,2013-10-28 01:08:09.480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126209,91517
25.613,96.963,51.200,15.000,EQ,4.400,2012-01-06 05:28:55.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126210,91517
25.137,96.577,54.700,15.000,EQ,4.500,2012-06-06 04:38:58.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126211,91517
25.437,96.546,41.100,15.000,EQ,4.400,2012-07-16 23:16:12.980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126212,91517
