lat,lon,depth,unc,etype,ID,mag,time,S1,D1,R1,S2,D2,R2,src
0.13,121.94,226.80,15.00,EQ,101216,4.90,1986-01-10 23:00:11.000,nan,nan,nan,nan,nan,nan,05-18-17
0.56,121.19,99.70,15.00,EQ,101217,4.60,1986-08-09 01:31:09.970,nan,nan,nan,nan,nan,nan,05-18-17
0.16,121.87,230.40,15.00,EQ,101218,4.90,1986-11-01 13:51:41.360,nan,nan,nan,nan,nan,nan,05-18-17
0.12,121.06,164.70,15.00,EQ,101219,4.70,1986-12-09 06:46:50.360,nan,nan,nan,nan,nan,nan,05-18-17
0.89,121.47,83.60,15.00,EQ,101220,4.40,1987-09-30 18:59:32.390,nan,nan,nan,nan,nan,nan,05-18-17
0.12,121.87,171.60,15.00,EQ,101221,4.50,1989-01-15 03:59:47.000,nan,nan,nan,nan,nan,nan,05-18-17
0.04,121.77,237.80,15.00,EQ,101222,4.40,1989-03-08 14:56:50.720,nan,nan,nan,nan,nan,nan,05-18-17
0.12,121.95,208.70,15.00,EQ,101223,4.70,1989-06-03 13:24:47.730,nan,nan,nan,nan,nan,nan,05-18-17
0.69,121.19,104.30,15.00,EQ,101224,5.00,1991-10-05 07:32:41.090,nan,nan,nan,nan,nan,nan,05-18-17
0.09,121.98,166.70,15.00,EQ,101225,4.70,1992-01-02 21:17:48.250,nan,nan,nan,nan,nan,nan,05-18-17
0.13,121.95,219.90,15.00,EQ,101226,4.70,1992-02-22 18:57:52.340,nan,nan,nan,nan,nan,nan,05-18-17
0.69,121.53,91.10,15.00,EQ,101227,5.00,1992-12-23 05:56:19.820,nan,nan,nan,nan,nan,nan,05-18-17
0.19,121.49,188.00,15.00,EQ,101228,4.60,1994-02-20 03:02:48.730,nan,nan,nan,nan,nan,nan,05-18-17
0.63,121.54,85.20,15.00,EQ,101229,4.70,1994-04-02 21:16:12.380,nan,nan,nan,nan,nan,nan,05-18-17
0.14,121.99,214.40,15.00,EQ,101230,4.50,1995-03-02 16:01:08.730,nan,nan,nan,nan,nan,nan,05-18-17
0.60,121.97,85.00,15.00,EQ,101231,4.90,1995-05-05 12:29:19.040,nan,nan,nan,nan,nan,nan,05-18-17
0.64,121.44,87.80,15.00,EQ,101232,4.30,1995-08-18 20:04:25.230,nan,nan,nan,nan,nan,nan,05-18-17
0.41,121.79,104.70,15.00,EQ,101234,4.80,1995-12-11 10:01:55.420,nan,nan,nan,nan,nan,nan,05-18-17
0.65,121.79,103.30,15.00,EQ,101235,4.90,1995-12-30 17:41:39.980,nan,nan,nan,nan,nan,nan,05-18-17
0.16,121.76,227.10,15.00,EQ,101237,4.70,1996-08-23 11:41:21.090,nan,nan,nan,nan,nan,nan,05-18-17
0.18,121.86,176.40,15.00,EQ,101238,4.60,1996-09-23 10:32:57.240,nan,nan,nan,nan,nan,nan,05-18-17
0.78,121.17,63.80,15.00,EQ,101239,4.80,1996-11-06 11:40:46.280,nan,nan,nan,nan,nan,nan,05-18-17
0.85,121.24,79.00,15.00,EQ,101240,4.50,1997-04-27 06:44:31.120,nan,nan,nan,nan,nan,nan,05-18-17
0.38,121.92,114.10,15.00,EQ,101241,4.70,1997-12-09 01:27:09.760,nan,nan,nan,nan,nan,nan,05-18-17
0.61,121.53,101.60,15.00,EQ,101242,4.80,1998-06-20 00:03:02.530,nan,nan,nan,nan,nan,nan,05-18-17
0.24,121.56,152.20,15.00,EQ,101243,4.40,1999-07-21 19:23:45.420,nan,nan,nan,nan,nan,nan,05-18-17
0.57,122.15,129.00,15.00,EQ,101246,4.10,1986-06-30 11:57:55.440,nan,nan,nan,nan,nan,nan,05-18-17
0.55,122.10,120.40,15.00,EQ,101247,4.90,1986-09-08 16:43:52.220,nan,nan,nan,nan,nan,nan,05-18-17
0.23,122.50,124.00,15.00,EQ,101249,5.20,1987-02-17 10:25:33.510,nan,nan,nan,nan,nan,nan,05-18-17
0.20,122.36,188.10,15.00,EQ,101250,4.90,1988-01-07 00:55:10.750,nan,nan,nan,nan,nan,nan,05-18-17
0.25,122.17,184.40,15.00,EQ,101251,5.00,1988-02-21 19:27:10.750,nan,nan,nan,nan,nan,nan,05-18-17
0.25,122.27,157.10,15.00,EQ,101252,5.30,1988-02-29 10:06:44.720,nan,nan,nan,nan,nan,nan,05-18-17
0.28,122.20,145.80,15.00,EQ,101253,5.00,1988-06-25 03:34:13.770,nan,nan,nan,nan,nan,nan,05-18-17
0.50,122.26,107.90,15.00,EQ,101254,4.70,1989-02-09 19:16:41.970,nan,nan,nan,nan,nan,nan,05-18-17
0.35,122.40,135.40,15.00,EQ,101257,4.80,1989-07-06 15:16:39.840,nan,nan,nan,nan,nan,nan,05-18-17
0.27,122.02,193.00,15.00,EQ,101259,5.30,1990-01-13 21:53:31.640,nan,nan,nan,nan,nan,nan,05-18-17
0.81,122.86,86.00,15.00,EQ,101260,4.10,1990-04-25 23:06:52.540,nan,nan,nan,nan,nan,nan,05-18-17
0.48,122.39,153.30,15.00,EQ,101261,5.10,1990-06-24 05:29:26.690,nan,nan,nan,nan,nan,nan,05-18-17
0.32,122.23,130.90,15.00,EQ,101262,5.10,1990-11-11 15:10:10.140,nan,nan,nan,nan,nan,nan,05-18-17
0.20,122.15,177.10,15.00,EQ,101263,4.90,1990-12-09 11:17:37.920,nan,nan,nan,nan,nan,nan,05-18-17
0.36,122.19,146.20,15.00,EQ,101265,4.70,1991-05-04 17:58:45.480,nan,nan,nan,nan,nan,nan,05-18-17
0.52,122.46,97.00,15.00,EQ,101266,5.30,1991-06-17 05:09:52.560,nan,nan,nan,nan,nan,nan,05-18-17
0.80,122.82,87.30,15.00,EQ,101267,4.80,1992-07-02 09:47:00.250,nan,nan,nan,nan,nan,nan,05-18-17
0.21,122.78,143.30,15.00,EQ,101268,4.40,1992-11-06 08:08:08.580,nan,nan,nan,nan,nan,nan,05-18-17
0.62,122.77,87.40,15.00,EQ,101270,4.70,1993-06-24 12:12:31.660,nan,nan,nan,nan,nan,nan,05-18-17
0.51,122.28,118.60,15.00,EQ,101271,5.10,1994-04-02 02:11:08.720,nan,nan,nan,nan,nan,nan,05-18-17
0.35,122.35,132.40,15.00,EQ,101272,5.00,1994-08-23 06:16:35.940,nan,nan,nan,nan,nan,nan,05-18-17
0.13,122.04,198.00,15.00,EQ,101274,5.00,1994-09-17 03:30:57.450,nan,nan,nan,nan,nan,nan,05-18-17
0.27,122.29,131.70,15.00,EQ,101275,4.50,1995-05-05 21:51:01.060,nan,nan,nan,nan,nan,nan,05-18-17
0.68,122.46,149.30,15.00,EQ,101276,3.60,1995-10-02 18:53:47.410,nan,nan,nan,nan,nan,nan,05-18-17
0.14,122.03,199.00,15.00,EQ,101277,4.50,1995-10-08 13:15:45.170,nan,nan,nan,nan,nan,nan,05-18-17
0.40,122.32,147.90,15.00,EQ,101278,4.80,1995-10-27 21:26:06.270,nan,nan,nan,nan,nan,nan,05-18-17
0.27,122.46,177.30,15.00,EQ,101279,5.00,1996-10-25 21:51:46.310,nan,nan,nan,nan,nan,nan,05-18-17
0.18,122.02,167.00,15.00,EQ,101280,4.50,1996-11-15 16:06:46.620,nan,nan,nan,nan,nan,nan,05-18-17
0.44,122.26,124.90,15.00,EQ,101281,4.90,1996-11-19 11:30:44.010,nan,nan,nan,nan,nan,nan,05-18-17
0.46,122.24,164.00,15.00,EQ,101283,5.00,1997-02-22 15:22:52.880,nan,nan,nan,nan,nan,nan,05-18-17
0.51,122.21,140.30,15.00,EQ,101284,4.70,1997-02-24 19:00:44.170,nan,nan,nan,nan,nan,nan,05-18-17
0.24,122.15,172.00,15.00,EQ,101285,4.80,1997-03-09 01:24:09.470,nan,nan,nan,nan,nan,nan,05-18-17
0.10,122.41,186.10,15.00,EQ,101288,4.40,1997-10-04 04:38:32.100,nan,nan,nan,nan,nan,nan,05-18-17
0.03,122.32,167.20,15.00,EQ,101289,4.50,1997-10-04 05:03:43.900,nan,nan,nan,nan,nan,nan,05-18-17
0.30,122.21,168.90,15.00,EQ,101293,4.70,1998-11-18 01:45:39.440,nan,nan,nan,nan,nan,nan,05-18-17
0.37,122.55,104.60,15.00,EQ,101295,4.20,1999-09-19 19:10:14.100,nan,nan,nan,nan,nan,nan,05-18-17
0.38,122.04,155.10,15.00,EQ,101296,4.90,1999-11-19 15:26:41.900,nan,nan,nan,nan,nan,nan,05-18-17
0.96,123.21,68.40,15.00,EQ,101326,4.20,1990-08-05 01:29:38.630,nan,nan,nan,nan,nan,nan,05-18-17
0.13,123.11,122.70,15.00,EQ,101328,4.60,1990-09-18 05:37:35.130,nan,nan,nan,nan,nan,nan,05-18-17
0.43,123.32,170.00,15.00,EQ,101347,4.60,1995-10-28 02:25:32.220,nan,nan,nan,nan,nan,nan,05-18-17
0.17,123.52,102.50,15.00,EQ,101351,4.30,1996-04-19 07:50:00.350,nan,nan,nan,nan,nan,nan,05-18-17
1.03,121.89,68.90,15.00,EQ,101409,4.60,1996-03-16 12:33:33.320,nan,nan,nan,nan,nan,nan,05-18-17
1.15,122.61,110.00,15.00,EQ,101413,4.80,1985-06-28 04:46:29.740,nan,nan,nan,nan,nan,nan,05-18-17
1.88,122.76,69.90,15.00,EQ,101437,4.40,1993-05-09 12:52:59.430,nan,nan,nan,nan,nan,nan,05-18-17
1.37,123.20,66.90,15.00,EQ,101450,4.50,1989-12-01 04:55:09.520,nan,nan,nan,nan,nan,nan,05-18-17
1.29,123.13,62.20,15.00,EQ,101486,4.20,1999-03-25 01:57:42.760,nan,nan,nan,nan,nan,nan,05-18-17
0.19,119.92,86.00,15.00,EQ,101692,4.90,1978-04-20 10:43:28.100,nan,nan,nan,nan,nan,nan,05-18-17
0.70,120.73,79.00,15.00,EQ,101698,4.90,1976-01-08 16:01:39.400,nan,nan,nan,nan,nan,nan,05-18-17
0.47,120.67,103.00,15.00,EQ,101700,5.30,1979-07-27 19:32:36.600,nan,nan,nan,nan,nan,nan,05-18-17
0.38,120.07,74.70,15.00,EQ,101701,4.80,1981-11-12 12:20:37.090,nan,nan,nan,nan,nan,nan,05-18-17
0.66,120.78,100.30,15.00,EQ,101702,4.60,1982-09-30 08:01:42.440,nan,nan,nan,nan,nan,nan,05-18-17
0.64,121.91,102.00,15.00,EQ,101707,5.00,1973-06-06 16:43:42.400,nan,nan,nan,nan,nan,nan,05-18-17
0.61,121.68,149.00,15.00,EQ,101708,5.40,1973-07-20 02:42:04.300,nan,nan,nan,nan,nan,nan,05-18-17
0.87,121.98,75.00,15.00,EQ,101709,5.00,1974-04-28 23:18:59.600,nan,nan,nan,nan,nan,nan,05-18-17
0.23,121.78,172.00,15.00,EQ,101712,5.30,1978-02-02 04:05:59.700,nan,nan,nan,nan,nan,nan,05-18-17
0.71,121.35,83.00,15.00,EQ,101713,4.60,1980-06-21 17:06:20.800,nan,nan,nan,nan,nan,nan,05-18-17
0.55,121.66,121.60,15.00,EQ,101715,5.00,1981-07-15 09:56:16.510,nan,nan,nan,nan,nan,nan,05-18-17
0.35,121.01,115.30,15.00,EQ,101716,4.40,1983-02-23 08:04:38.540,nan,nan,nan,nan,nan,nan,05-18-17
0.58,121.72,124.00,15.00,EQ,101717,5.20,1983-05-18 08:21:31.180,nan,nan,nan,nan,nan,nan,05-18-17
0.13,121.95,197.30,15.00,EQ,101723,4.90,1984-04-20 19:31:10.680,nan,nan,nan,nan,nan,nan,05-18-17
0.38,122.22,115.00,15.00,EQ,101724,5.60,1973-01-26 21:33:55.000,nan,nan,nan,nan,nan,nan,05-18-17
0.77,122.58,64.00,15.00,EQ,101731,5.50,1975-03-17 18:58:42.600,nan,nan,nan,nan,nan,nan,05-18-17
0.90,122.41,67.00,15.00,EQ,101732,5.10,1975-04-14 13:03:15.400,nan,nan,nan,nan,nan,nan,05-18-17
0.77,122.62,70.00,15.00,EQ,101733,6.10,1975-05-27 10:18:35.600,nan,nan,nan,nan,nan,nan,05-18-17
0.95,122.12,78.00,15.00,EQ,101735,4.70,1976-03-20 14:11:52.000,nan,nan,nan,nan,nan,nan,05-18-17
0.90,122.38,105.00,15.00,EQ,101736,5.50,1976-04-09 11:35:34.000,nan,nan,nan,nan,nan,nan,05-18-17
0.84,122.46,59.00,15.00,EQ,101739,5.40,1978-10-12 07:04:13.600,nan,nan,nan,nan,nan,nan,05-18-17
0.53,122.50,105.00,15.00,EQ,101740,5.10,1978-10-14 11:09:43.900,nan,nan,nan,nan,nan,nan,05-18-17
0.47,122.08,154.00,15.00,EQ,101741,4.70,1978-12-09 11:11:39.800,nan,nan,nan,nan,nan,nan,05-18-17
0.26,122.45,198.00,15.00,EQ,101744,5.30,1979-11-02 23:21:03.300,nan,nan,nan,nan,nan,nan,05-18-17
0.53,122.04,131.00,15.00,EQ,101746,4.70,1980-04-24 23:47:16.800,nan,nan,nan,nan,nan,nan,05-18-17
0.23,122.01,227.00,15.00,EQ,101749,5.10,1980-08-13 09:00:35.800,nan,nan,nan,nan,nan,nan,05-18-17
0.34,122.16,157.00,15.00,EQ,101750,4.80,1980-08-18 03:25:24.000,nan,nan,nan,nan,nan,nan,05-18-17
0.39,122.42,171.00,15.00,EQ,101751,4.30,1980-12-09 23:41:06.800,nan,nan,nan,nan,nan,nan,05-18-17
0.47,122.35,119.00,15.00,EQ,101752,4.50,1981-01-12 01:48:49.900,nan,nan,nan,nan,nan,nan,05-18-17
0.50,122.72,131.00,15.00,EQ,101753,4.50,1981-10-08 00:40:00.520,nan,nan,nan,nan,nan,nan,05-18-17
0.44,122.61,78.50,15.00,EQ,101756,4.80,1982-04-22 19:19:17.900,nan,nan,nan,nan,nan,nan,05-18-17
0.15,122.39,142.40,15.00,EQ,101759,4.70,1983-07-18 15:56:25.680,nan,nan,nan,nan,nan,nan,05-18-17
0.97,122.16,66.60,15.00,EQ,101762,3.90,1984-10-31 19:44:03.490,nan,nan,nan,nan,nan,nan,05-18-17
0.28,123.45,144.00,15.00,EQ,101781,5.00,1977-05-28 02:50:49.000,nan,nan,nan,nan,nan,nan,05-18-17
0.97,123.26,78.00,15.00,EQ,101786,4.50,1978-12-11 13:22:14.700,nan,nan,nan,nan,nan,nan,05-18-17
0.90,123.32,59.60,15.00,EQ,101801,5.00,1981-12-17 11:44:24.130,nan,nan,nan,nan,nan,nan,05-18-17
1.08,121.90,77.00,15.00,EQ,101832,5.00,1975-07-18 13:57:48.100,nan,nan,nan,nan,nan,nan,05-18-17
1.09,121.86,115.00,15.00,EQ,101833,5.10,1976-08-23 09:39:20.600,nan,nan,nan,nan,nan,nan,05-18-17
1.40,123.45,92.00,15.00,EQ,101847,4.00,1980-04-09 00:15:11.900,nan,nan,nan,nan,nan,nan,05-18-17
1.33,123.24,83.40,15.00,EQ,101849,4.30,1981-09-05 18:02:12.390,nan,nan,nan,nan,nan,nan,05-18-17
2.33,123.05,94.00,15.00,EQ,101859,5.10,1976-02-26 12:48:53.800,nan,nan,nan,nan,nan,nan,05-18-17
0.54,122.14,130.00,15.00,EQ,101868,7.40,1964-03-28 11:30:09.000,nan,nan,nan,nan,nan,nan,05-18-17
0.21,123.56,158.60,15.00,EQ,101871,5.70,1966-02-03 05:48:11.000,nan,nan,nan,nan,nan,nan,05-18-17
0.40,120.63,78.75,15.00,EQ,101901,4.30,2016-01-06 11:17:31.790,nan,nan,nan,nan,nan,nan,05-18-17
0.40,120.71,76.59,15.00,EQ,101904,4.00,2016-02-27 22:09:26.590,nan,nan,nan,nan,nan,nan,05-18-17
0.17,121.89,189.09,15.00,EQ,101907,4.10,2016-02-29 11:53:28.460,nan,nan,nan,nan,nan,nan,05-18-17
0.44,121.62,101.69,15.00,EQ,101908,4.30,2016-03-14 11:36:37.490,nan,nan,nan,nan,nan,nan,05-18-17
0.61,121.50,99.02,15.00,EQ,101909,4.30,2016-03-20 04:18:00.130,nan,nan,nan,nan,nan,nan,05-18-17
0.59,121.67,91.51,15.00,EQ,101910,4.60,2016-04-05 07:20:31.950,nan,nan,nan,nan,nan,nan,05-18-17
0.80,121.95,74.21,15.00,EQ,101911,4.10,2016-05-19 00:07:27.050,nan,nan,nan,nan,nan,nan,05-18-17
0.31,121.87,204.34,15.00,EQ,101912,4.40,2016-06-14 18:36:09.710,nan,nan,nan,nan,nan,nan,05-18-17
0.24,121.90,180.14,15.00,EQ,101913,4.30,2016-09-28 18:21:15.990,nan,nan,nan,nan,nan,nan,05-18-17
0.24,121.89,208.33,15.00,EQ,101914,4.10,2017-01-21 19:02:32.470,nan,nan,nan,nan,nan,nan,05-18-17
0.29,121.95,195.54,15.00,EQ,101915,4.60,2017-02-05 11:14:13.160,nan,nan,nan,nan,nan,nan,05-18-17
0.21,121.36,132.70,15.00,EQ,101916,4.10,2017-04-16 10:07:15.920,nan,nan,nan,nan,nan,nan,05-18-17
0.61,122.32,87.34,15.00,EQ,101918,4.00,2016-01-06 10:11:36.200,nan,nan,nan,nan,nan,nan,05-18-17
0.83,122.48,75.19,15.00,EQ,101919,4.60,2016-01-07 15:39:29.140,nan,nan,nan,nan,nan,nan,05-18-17
0.16,122.14,171.86,15.00,EQ,101921,4.10,2016-02-10 23:10:16.160,nan,nan,nan,nan,nan,nan,05-18-17
0.41,122.47,160.42,15.00,EQ,101922,4.10,2016-02-29 19:51:16.540,nan,nan,nan,nan,nan,nan,05-18-17
0.53,122.26,98.38,15.00,EQ,101923,4.70,2016-08-09 10:19:40.540,nan,nan,nan,nan,nan,nan,05-18-17
0.87,122.84,75.61,15.00,EQ,101924,4.00,2016-08-19 21:06:06.470,nan,nan,nan,nan,nan,nan,05-18-17
0.26,122.14,190.47,15.00,EQ,101927,4.30,2017-01-12 01:30:40.620,nan,nan,nan,nan,nan,nan,05-18-17
0.22,122.20,180.16,15.00,EQ,101928,4.20,2017-02-25 03:56:05.190,nan,nan,nan,nan,nan,nan,05-18-17
0.31,122.10,189.58,15.00,EQ,101929,4.40,2017-04-07 18:45:25.380,nan,nan,nan,nan,nan,nan,05-18-17
0.28,123.51,168.35,15.00,EQ,101939,4.20,2016-07-04 14:55:07.930,nan,nan,nan,nan,nan,nan,05-18-17
1.38,122.22,22.50,15.00,EQ,100003,5.60,2013-09-09 21:41:33.180,273.04,64.18,80.07,114.95,27.54,109.62,05-18-17
1.03,120.40,28.00,15.00,EQ,100012,6.00,1979-03-08 14:49:52.800,262.80,82.11,90.25,80.99,7.89,88.21,05-18-17
1.08,121.05,40.10,15.00,EQ,100025,6.50,1983-10-16 05:32:28.710,57.31,14.45,50.62,277.60,78.88,99.29,05-18-17
1.17,122.76,36.40,15.00,EQ,100039,5.60,1985-03-25 18:58:52.390,75.18,20.90,80.66,265.17,69.39,93.55,05-18-17
1.01,120.06,27.10,15.00,EQ,100053,5.60,1989-04-16 06:50:24.460,260.32,69.27,114.12,28.65,31.39,42.81,05-18-17
1.19,122.86,25.70,15.00,EQ,100059,7.80,1990-04-18 13:39:19.010,256.75,63.89,72.49,112.38,31.09,121.54,05-18-17
1.32,123.02,19.10,15.00,EQ,100060,6.50,1990-04-18 18:32:59.980,268.13,66.60,86.02,98.06,23.71,99.11,05-18-17
1.23,123.25,32.90,15.00,EQ,100062,5.50,1990-04-21 05:14:03.930,59.00,32.35,56.00,277.61,63.66,109.51,05-18-17
1.06,122.82,24.40,15.00,EQ,100063,6.00,1990-04-26 15:40:34.400,297.58,62.56,92.07,113.09,27.51,86.01,05-18-17
1.34,123.37,33.80,15.00,EQ,100068,5.80,1990-05-26 02:57:34.820,279.27,78.76,85.96,119.20,11.94,109.54,05-18-17
1.08,122.78,33.80,15.00,EQ,100069,5.50,1990-06-02 04:57:57.020,264.08,63.71,102.65,57.20,28.98,66.09,05-18-17
1.25,123.42,34.30,15.00,EQ,100070,5.60,1990-06-09 21:38:21.170,224.37,76.01,82.36,73.40,15.91,118.09,05-18-17
1.16,122.98,31.10,15.00,EQ,100071,5.30,1990-06-26 02:36:21.720,72.53,29.20,49.15,297.26,68.35,110.08,05-18-17
1.29,123.15,36.10,15.00,EQ,100075,5.40,1990-08-04 09:19:29.260,267.11,64.72,95.07,75.38,25.75,79.40,05-18-17
1.13,123.01,33.70,15.00,EQ,100077,5.70,1990-09-09 22:29:27.400,274.94,71.11,91.80,89.41,18.97,84.77,05-18-17
1.44,123.50,31.50,15.00,EQ,100082,5.30,1991-05-13 03:41:15.750,285.98,81.25,87.68,120.91,9.05,104.75,05-18-17
1.20,122.79,31.40,15.00,EQ,100083,7.50,1991-06-20 05:18:52.510,276.32,83.05,88.52,108.34,7.10,101.93,05-18-17
1.09,123.04,30.00,15.00,EQ,100085,5.40,1991-06-21 16:17:29.950,68.87,31.37,57.93,285.15,63.82,107.94,05-18-17
0.97,122.63,12.40,15.00,EQ,100088,6.70,1991-08-08 02:09:44.710,88.19,25.00,85.66,272.98,65.08,92.02,05-18-17
1.41,122.71,37.30,15.00,EQ,100089,5.30,1991-08-09 06:28:03.250,286.51,51.02,98.31,93.43,39.72,79.87,05-18-17
1.24,122.11,37.10,15.00,EQ,100090,6.00,1991-11-01 02:51:12.770,66.44,29.74,54.57,285.77,66.15,108.33,05-18-17
0.68,123.34,58.40,15.00,EQ,100091,5.30,1992-01-06 14:28:14.790,167.42,70.79,67.15,39.44,29.51,138.10,05-18-17
1.19,122.59,30.00,15.00,EQ,100092,6.10,1992-04-16 08:00:54.240,110.89,14.07,122.32,257.78,78.14,82.37,05-18-17
1.33,123.19,44.10,15.00,EQ,100100,5.60,1992-07-15 06:34:16.580,306.73,74.58,109.73,73.29,24.85,39.26,05-18-17
1.14,123.39,32.00,15.00,EQ,100101,5.40,1992-09-23 08:10:53.110,52.82,32.80,55.72,271.86,63.41,109.95,05-18-17
1.36,123.50,23.50,15.00,EQ,100102,5.20,1992-09-24 12:08:21.880,80.91,52.96,67.35,295.62,42.55,117.03,05-18-17
0.89,123.17,36.70,15.00,EQ,100112,5.40,1993-05-06 05:42:03.060,291.49,59.43,111.17,74.21,36.59,58.56,05-18-17
1.23,123.31,27.00,15.00,EQ,100113,5.40,1993-06-04 11:24:54.710,115.59,43.68,132.66,243.72,59.48,57.09,05-18-17
1.23,123.36,26.00,15.00,EQ,100120,5.30,1994-04-19 05:48:07.560,286.02,77.01,89.06,110.19,13.03,94.06,05-18-17
0.73,119.93,24.00,15.00,EQ,100130,7.90,1996-01-01 08:05:10.830,35.94,6.37,54.37,251.74,84.83,93.72,05-18-17
1.02,120.19,13.80,15.00,EQ,100133,6.10,1996-02-07 07:57:18.110,62.08,14.35,75.27,257.26,76.13,93.72,05-18-17
1.11,120.41,32.60,15.00,EQ,100134,5.50,1996-04-03 17:26:38.190,58.14,22.32,65.63,264.23,69.76,99.62,05-18-17
1.37,122.56,32.10,15.00,EQ,100135,5.70,1996-05-19 23:21:40.480,86.91,21.28,58.05,300.71,72.06,101.65,05-18-17
1.24,122.54,24.00,15.00,EQ,100142,7.00,1997-11-25 12:14:33.630,274.69,69.23,88.86,97.91,20.80,93.01,05-18-17
1.23,122.74,39.80,15.00,EQ,100157,5.20,1999-12-17 12:38:01.520,280.26,70.44,85.09,114.64,20.15,103.53,05-18-17
1.12,121.87,56.70,15.00,EQ,100173,5.20,2002-07-11 17:30:42.940,105.15,22.78,95.02,279.70,67.31,87.89,05-18-17
1.23,122.76,43.90,15.00,EQ,100182,5.00,2004-01-07 21:57:45.320,267.10,68.21,57.31,147.05,38.60,143.49,05-18-17
0.96,120.18,28.90,15.00,EQ,100187,5.10,2004-10-25 07:15:16.010,254.21,74.41,98.93,43.92,17.91,60.93,05-18-17
0.99,121.82,49.30,15.00,EQ,100206,4.90,2006-08-19 19:47:35.150,264.79,53.31,89.67,85.34,36.69,90.44,05-18-17
1.27,122.63,27.60,15.00,EQ,100211,5.60,2007-03-31 19:37:17.840,275.32,72.13,88.72,99.48,17.91,93.97,05-18-17
1.23,122.65,35.60,15.00,EQ,100217,5.80,2008-02-07 07:50:55.250,98.10,21.47,96.17,271.47,68.66,87.58,05-18-17
-0.29,119.73,56.80,15.00,EQ,100220,5.00,2008-08-21 21:30:48.000,229.82,47.47,124.70,4.13,52.71,58.17,05-18-17
1.27,122.09,30.00,15.00,EQ,100224,7.40,2008-11-16 17:02:32.700,277.84,69.96,91.98,92.07,20.13,84.59,05-18-17
1.32,121.84,33.10,15.00,EQ,100227,5.10,2009-01-01 10:35:34.280,118.91,28.82,120.78,264.70,65.53,74.28,05-18-17
1.32,123.47,23.50,15.00,EQ,100228,5.40,2009-02-09 10:47:49.440,278.87,72.36,87.79,106.14,17.77,96.92,05-18-17
1.98,122.12,56.80,15.00,EQ,100231,5.20,2009-04-12 05:19:59.160,126.56,73.27,113.67,249.84,28.70,36.82,05-18-17
1.38,122.20,36.70,15.00,EQ,100232,5.70,2009-06-28 14:19:30.000,269.61,74.41,88.47,95.29,15.66,95.47,05-18-17
1.12,120.90,22.50,15.00,EQ,100236,5.80,2009-09-08 18:51:22.890,77.76,22.33,85.98,262.11,67.73,91.65,05-18-17
1.16,120.82,19.50,15.00,EQ,100237,5.20,2009-10-31 00:14:05.850,260.40,65.98,87.41,86.73,24.15,95.78,05-18-17
1.45,122.20,32.50,15.00,EQ,100240,5.20,2010-01-21 17:00:51.100,268.67,68.51,87.22,96.21,21.66,97.01,05-18-17
1.02,120.09,40.20,15.00,EQ,100241,5.10,2010-06-12 03:49:59.000,43.29,17.82,63.13,251.31,74.16,98.27,05-18-17
0.14,119.84,58.00,15.00,EQ,100262,5.30,2013-04-30 10:33:08.190,330.65,36.95,37.18,209.43,68.70,120.93,05-18-17
1.43,122.26,35.17,15.00,EQ,100265,5.20,2013-09-10 01:12:40.290,104.74,19.02,98.01,276.27,71.18,87.25,05-18-17
-0.33,119.78,52.05,15.00,EQ,100274,5.00,2014-07-15 02:38:00.250,7.77,64.66,110.40,146.78,32.10,53.64,05-18-17
1.28,122.69,6.57,15.00,EQ,100290,5.00,2015-09-25 08:47:47.000,100.65,20.50,95.73,274.54,69.61,87.86,05-18-17
1.08,121.74,54.05,15.00,EQ,100292,4.80,2016-06-30 10:46:19.510,277.84,54.22,89.63,98.47,35.79,90.51,05-18-17
2.92,121.92,6.30,5.00,BA,300000,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,122.00,6.67,5.00,BA,300001,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,122.08,6.49,5.00,BA,300002,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,122.17,6.43,5.00,BA,300003,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,122.25,6.25,5.00,BA,300004,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,122.33,6.25,5.00,BA,300005,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.92,122.42,6.20,5.00,BA,300006,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.83,5.97,5.00,BA,300007,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,121.92,6.47,5.00,BA,300008,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.00,6.73,5.00,BA,300009,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.08,6.39,5.00,BA,300010,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.17,6.34,5.00,BA,300011,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.25,6.28,5.00,BA,300012,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.33,6.27,5.00,BA,300013,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.42,6.27,5.00,BA,300014,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.50,6.27,5.00,BA,300015,nan,nan,nan,nan,nan,nan,nan,nan,bath
2.83,122.58,6.25,5.00,BA,300016,nan,nan,nan,nan,nan,nan,nan,nan,bath
