lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
8.781,125.756,56.200,15.000,EQ,4.700,2007-08-31 03:04:28.800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101248,05-18-17
8.461,125.757,41.900,15.000,EQ,4.400,2008-09-09 14:12:32.190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101249,05-18-17
8.432,125.918,35.900,15.000,EQ,5.000,2012-01-12 00:19:05.510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101250,05-18-17
8.388,125.849,64.400,15.000,EQ,4.700,2014-03-21 07:31:45.140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101252,05-18-17
8.649,125.679,64.540,15.000,EQ,4.500,2014-11-24 19:48:23.580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101253,05-18-17
8.438,125.912,76.680,15.000,EQ,4.500,2015-04-25 05:34:15.710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101254,05-18-17
8.682,125.718,55.200,15.000,EQ,5.900,1989-08-12 16:46:43.330,76.903,68.590,172.767,2.294,102.075,50.949,297.854,242.085,46.637,-119.939,100114,05-18-17
9.060,125.615,53.700,15.000,EQ,4.800,2013-09-12 12:32:56.900,307.243,27.693,208.782,15.662,80.081,82.083,211.635,345.231,58.701,-9.276,100502,05-18-17
8.857,125.668,46.000,15.000,EQ,4.700,1974-05-08 16:31:58.100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103456,05-18-17
9.054,125.744,46.200,15.000,EQ,4.500,2006-01-09 00:09:22.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101409,05-18-17
8.459,125.896,66.000,15.000,EQ,4.800,1976-08-30 12:56:06.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103458,05-18-17
8.436,125.777,55.000,15.000,EQ,4.600,1977-12-30 22:44:36.700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103460,05-18-17
9.053,125.617,60.600,15.000,EQ,5.000,2008-06-02 06:56:25.310,309.662,26.184,212.845,13.571,348.676,61.449,350.426,83.285,81.599,-151.110,100389,05-18-17
9.155,125.624,58.600,15.000,EQ,4.600,2007-05-21 16:56:33.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101418,05-18-17
8.399,125.887,16.000,15.000,EQ,5.800,2016-09-04 02:38:12.430,54.532,63.175,220.631,26.145,297.360,19.507,253.056,135.271,71.372,-84.105,100011,05-18-17
9.111,125.588,65.000,15.000,EQ,4.700,2007-09-27 15:35:30.210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101420,05-18-17
8.479,125.707,34.150,15.000,EQ,4.700,2014-10-25 10:53:00.600,293.426,32.812,202.053,2.129,332.685,65.831,336.971,72.558,69.090,-154.005,100525,05-18-17
8.423,125.808,39.630,15.000,EQ,4.500,2016-02-13 11:00:51.540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104134,05-18-17
8.294,125.787,51.360,15.000,EQ,4.800,2016-10-12 03:16:04.940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104135,05-18-17
8.463,125.704,52.400,15.000,EQ,4.600,1989-08-22 10:44:57.330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102606,05-18-17
8.470,125.665,69.300,15.000,EQ,4.800,1992-04-01 11:03:34.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102608,05-18-17
9.125,125.603,40.320,15.000,EQ,5.400,2016-10-14 18:29:04.210,165.370,17.488,19.953,69.059,84.602,63.390,102.498,238.272,29.204,66.637,100561,05-18-17
8.401,126.006,81.400,15.000,EQ,4.700,2011-09-03 00:40:14.460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101330,05-18-17
8.756,125.708,67.900,15.000,EQ,4.500,1998-06-01 15:23:38.050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102612,05-18-17
9.038,125.703,49.900,15.000,EQ,5.100,2004-07-31 19:34:27.440,286.588,28.481,45.181,41.417,168.578,82.497,54.284,68.285,36.393,167.286,100314,05-18-17
9.180,125.712,39.000,15.000,EQ,4.400,2016-03-14 16:10:09.010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104156,05-18-17
8.497,125.954,66.000,15.000,EQ,5.000,1978-01-06 07:55:45.900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103461,05-18-17
9.114,125.732,64.770,15.000,EQ,4.800,2016-10-09 10:39:20.480,300.586,22.138,201.117,22.019,70.872,89.922,212.112,340.823,57.888,-0.092,100560,05-18-17
8.702,125.629,52.500,15.000,EQ,4.600,1992-07-03 03:06:10.240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102609,05-18-17
9.147,125.642,48.000,15.000,EQ,4.900,1979-12-04 11:14:23.200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103544,05-18-17
8.933,125.697,87.600,15.000,EQ,4.600,2005-01-11 07:21:43.720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101245,05-18-17
8.930,125.548,95.400,15.000,EQ,4.400,2006-04-14 18:08:19.740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101246,05-18-17
8.658,125.869,42.600,15.000,EQ,4.600,2007-05-14 08:01:38.650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101247,05-18-17
