lat,lon,depth,unc,etype,ID,mag,time,S1,D1,R1,S2,D2,R2,src
31.06,130.13,161.0,15.0,EQ,100462,6.3,1978-05-23 07:50:28.200,229.32,23.07,112.71,24.86,68.81,80.66,05-18-17
32.65,131.12,118.0,15.0,EQ,100464,5.7,1978-07-04 02:40:54.000,285.54,57.56,149.51,33.06,64.65,36.41,05-18-17
33.84,131.8,69.0,15.0,EQ,100471,5.9,1979-07-13 08:10:11.700,287.99,42.31,185.02,194.27,86.62,-47.8,05-18-17
31.0,130.45,116.0,15.0,EQ,100489,5.7,1982-07-05 08:56:55.610,303.79,10.51,172.69,40.98,88.67,79.57,05-18-17
33.51,131.48,126.4,15.0,EQ,100501,6.5,1983-08-25 20:23:33.320,230.15,42.51,122.86,8.93,55.42,63.56,05-18-17
32.54,131.18,121.4,15.0,EQ,100525,5.7,1985-01-26 21:36:10.860,236.09,46.0,145.83,351.33,66.17,49.41,05-18-17
31.2,130.32,168.2,15.0,EQ,100567,5.8,1987-07-03 10:10:43.780,239.0,6.32,143.31,5.53,86.23,84.93,05-18-17
31.13,130.23,160.7,15.0,EQ,100646,5.8,1992-09-23 13:38:35.200,9.49,81.95,67.8,260.55,23.55,159.48,05-18-17
33.62,131.51,81.0,15.0,EQ,100728,5.5,1998-05-22 19:49:33.710,274.24,34.4,161.07,20.04,79.43,57.07,05-18-17
30.56,130.0,125.4,15.0,EQ,100777,5.4,2002-10-25 14:40:51.690,342.23,55.0,310.36,106.24,51.38,-132.76,05-18-17
31.02,130.0,145.0,15.0,EQ,100852,6.1,2005-11-21 15:36:30.980,3.9,83.97,74.52,253.13,16.59,158.4,05-18-17
33.13,131.15,140.0,15.0,EQ,100874,6.3,2006-06-11 20:01:26.350,181.04,30.03,50.53,44.61,67.27,110.18,05-18-17
33.46,131.51,72.7,15.0,EQ,100884,5.3,2006-09-25 22:03:47.910,306.36,59.9,140.59,58.76,56.68,36.88,05-18-17
33.37,131.49,104.0,15.0,EQ,100966,4.8,2010-05-13 11:01:14.690,242.75,55.06,131.3,5.85,51.99,46.63,05-18-17
32.59,131.81,62.4,15.0,EQ,101016,5.1,2012-01-29 18:18:24.190,43.8,80.58,58.09,299.08,33.13,162.58,05-18-17
30.98,130.35,137.2,15.0,EQ,101030,5.0,2012-07-25 17:20:11.140,346.67,82.31,52.22,246.87,38.44,167.57,05-18-17
31.22,130.2,168.6,15.0,EQ,101038,5.3,2012-10-16 13:39:25.580,211.73,18.28,115.9,4.64,73.61,81.79,05-18-17
31.14,130.35,162.7,15.0,EQ,101053,4.7,2013-03-11 05:34:57.360,245.16,13.82,147.95,6.46,82.72,78.22,05-18-17
30.34,129.03,279.6,15.0,EQ,103097,4.1,2003-04-22 15:18:21.480,nan,nan,nan,nan,nan,nan,05-18-17
30.84,129.46,243.2,15.0,EQ,103098,4.4,2008-05-17 22:15:06.500,nan,nan,nan,nan,nan,nan,05-18-17
30.73,129.44,249.69,15.0,EQ,103099,4.5,2013-09-19 23:23:01.170,nan,nan,nan,nan,nan,nan,05-18-17
30.57,130.16,119.8,15.0,EQ,103100,4.3,2001-01-08 21:55:07.290,nan,nan,nan,nan,nan,nan,05-18-17
30.55,130.56,92.1,15.0,EQ,103101,4.3,2001-01-23 06:27:15.620,nan,nan,nan,nan,nan,nan,05-18-17
30.62,130.51,75.1,15.0,EQ,103105,4.1,2004-11-16 16:54:09.580,nan,nan,nan,nan,nan,nan,05-18-17
30.97,130.01,159.7,15.0,EQ,103106,3.5,2005-12-02 18:28:19.960,nan,nan,nan,nan,nan,nan,05-18-17
30.45,130.55,92.4,15.0,EQ,103110,4.4,2007-04-08 08:43:18.420,nan,nan,nan,nan,nan,nan,05-18-17
30.56,130.31,93.9,15.0,EQ,103114,3.7,2008-01-16 00:07:42.010,nan,nan,nan,nan,nan,nan,05-18-17
30.83,130.2,137.6,15.0,EQ,103115,3.0,2008-10-02 19:57:27.870,nan,nan,nan,nan,nan,nan,05-18-17
30.93,130.35,142.3,15.0,EQ,103116,4.0,2009-06-29 21:18:14.990,nan,nan,nan,nan,nan,nan,05-18-17
30.19,130.27,88.0,15.0,EQ,103117,4.1,2010-09-21 05:11:43.120,nan,nan,nan,nan,nan,nan,05-18-17
30.96,130.38,142.1,15.0,EQ,103119,4.0,2010-12-27 04:20:14.470,nan,nan,nan,nan,nan,nan,05-18-17
30.52,130.33,104.5,15.0,EQ,103121,4.8,2011-08-04 15:09:22.520,nan,nan,nan,nan,nan,nan,05-18-17
30.97,130.83,77.3,15.0,EQ,103124,4.7,2012-06-10 17:11:31.400,nan,nan,nan,nan,nan,nan,05-18-17
30.75,130.97,66.05,15.0,EQ,103130,4.4,2013-11-11 17:10:00.150,nan,nan,nan,nan,nan,nan,05-18-17
30.96,130.45,121.28,15.0,EQ,103131,4.3,2013-11-18 18:22:01.860,nan,nan,nan,nan,nan,nan,05-18-17
30.84,130.86,69.33,15.0,EQ,103132,4.7,2013-12-11 07:36:48.060,nan,nan,nan,nan,nan,nan,05-18-17
30.08,130.35,89.02,15.0,EQ,103134,4.5,2014-09-20 14:44:30.600,nan,nan,nan,nan,nan,nan,05-18-17
30.99,130.13,161.45,15.0,EQ,103136,4.4,2015-04-21 13:19:12.110,nan,nan,nan,nan,nan,nan,05-18-17
30.81,130.23,155.47,15.0,EQ,103137,4.5,2015-05-13 14:10:07.570,nan,nan,nan,nan,nan,nan,05-18-17
30.09,130.33,73.62,15.0,EQ,103138,4.1,2015-06-27 20:44:41.830,nan,nan,nan,nan,nan,nan,05-18-17
30.97,130.41,129.3,15.0,EQ,103140,4.7,2015-12-08 09:28:03.570,nan,nan,nan,nan,nan,nan,05-18-17
30.85,131.05,92.64,15.0,EQ,103188,4.4,2014-08-17 20:34:34.770,nan,nan,nan,nan,nan,nan,05-18-17
31.32,130.46,196.8,15.0,EQ,103217,3.8,2000-07-30 10:04:38.600,nan,nan,nan,nan,nan,nan,05-18-17
31.1,130.28,179.1,15.0,EQ,103218,4.7,2000-10-29 22:55:37.400,nan,nan,nan,nan,nan,nan,05-18-17
31.25,130.48,158.9,15.0,EQ,103219,4.6,2001-08-12 19:04:36.700,nan,nan,nan,nan,nan,nan,05-18-17
31.04,130.34,168.5,15.0,EQ,103220,4.4,2001-12-11 22:48:53.540,nan,nan,nan,nan,nan,nan,05-18-17
31.22,130.38,181.7,15.0,EQ,103221,4.1,2002-05-06 17:02:09.030,nan,nan,nan,nan,nan,nan,05-18-17
31.17,130.26,161.1,15.0,EQ,103222,4.3,2002-06-22 17:56:07.550,nan,nan,nan,nan,nan,nan,05-18-17
31.01,130.43,171.0,15.0,EQ,103223,4.2,2002-07-09 15:01:27.690,nan,nan,nan,nan,nan,nan,05-18-17
31.23,130.25,178.5,15.0,EQ,103224,4.5,2002-10-06 06:28:16.790,nan,nan,nan,nan,nan,nan,05-18-17
31.31,130.17,158.0,15.0,EQ,103225,4.0,2002-10-10 02:50:57.080,nan,nan,nan,nan,nan,nan,05-18-17
31.31,130.4,171.0,15.0,EQ,103226,4.0,2002-11-24 18:20:58.840,nan,nan,nan,nan,nan,nan,05-18-17
31.42,130.22,167.8,15.0,EQ,103227,3.9,2002-12-06 16:45:24.320,nan,nan,nan,nan,nan,nan,05-18-17
31.09,130.28,167.0,15.0,EQ,103228,3.9,2003-01-01 17:20:45.570,nan,nan,nan,nan,nan,nan,05-18-17
31.25,130.24,171.4,15.0,EQ,103229,4.5,2003-06-12 14:03:39.550,nan,nan,nan,nan,nan,nan,05-18-17
31.23,130.14,163.1,15.0,EQ,103230,4.6,2003-07-23 23:19:30.240,nan,nan,nan,nan,nan,nan,05-18-17
31.16,130.36,145.6,15.0,EQ,103231,4.2,2003-12-19 00:56:19.200,nan,nan,nan,nan,nan,nan,05-18-17
31.8,130.57,181.5,15.0,EQ,103232,4.8,2004-03-01 12:27:20.640,nan,nan,nan,nan,nan,nan,05-18-17
31.23,130.65,153.9,15.0,EQ,103233,4.1,2004-04-13 16:43:46.710,nan,nan,nan,nan,nan,nan,05-18-17
31.44,130.43,163.3,15.0,EQ,103234,4.2,2004-04-18 10:10:31.060,nan,nan,nan,nan,nan,nan,05-18-17
31.08,130.24,167.6,15.0,EQ,103235,4.3,2004-07-14 22:39:59.180,nan,nan,nan,nan,nan,nan,05-18-17
31.33,130.82,112.2,15.0,EQ,103236,4.4,2004-08-16 05:09:12.650,nan,nan,nan,nan,nan,nan,05-18-17
31.18,130.23,173.9,15.0,EQ,103237,4.6,2005-06-27 12:41:23.730,nan,nan,nan,nan,nan,nan,05-18-17
31.1,130.29,156.2,15.0,EQ,103238,3.8,2005-10-24 05:21:49.120,nan,nan,nan,nan,nan,nan,05-18-17
31.22,130.34,164.4,15.0,EQ,103239,4.4,2006-01-16 19:26:54.670,nan,nan,nan,nan,nan,nan,05-18-17
31.12,130.41,169.2,15.0,EQ,103240,4.4,2006-04-06 22:42:06.500,nan,nan,nan,nan,nan,nan,05-18-17
31.4,130.73,136.4,15.0,EQ,103241,3.8,2006-12-09 02:36:05.370,nan,nan,nan,nan,nan,nan,05-18-17
31.08,130.09,163.0,15.0,EQ,103242,3.5,2007-03-11 15:04:04.440,nan,nan,nan,nan,nan,nan,05-18-17
31.33,130.42,150.8,15.0,EQ,103243,3.1,2007-03-16 08:40:19.980,nan,nan,nan,nan,nan,nan,05-18-17
31.32,130.28,157.8,15.0,EQ,103244,4.3,2007-06-09 18:38:32.290,nan,nan,nan,nan,nan,nan,05-18-17
31.3,130.33,161.9,15.0,EQ,103245,3.9,2007-10-11 14:55:36.160,nan,nan,nan,nan,nan,nan,05-18-17
31.13,130.43,160.1,15.0,EQ,103246,3.8,2007-12-10 23:52:23.680,nan,nan,nan,nan,nan,nan,05-18-17
31.33,130.35,163.1,15.0,EQ,103247,3.7,2008-01-17 03:29:27.940,nan,nan,nan,nan,nan,nan,05-18-17
31.17,130.38,160.7,15.0,EQ,103248,3.9,2008-02-04 10:00:31.850,nan,nan,nan,nan,nan,nan,05-18-17
31.21,130.47,156.2,15.0,EQ,103250,4.2,2008-11-05 20:28:49.380,nan,nan,nan,nan,nan,nan,05-18-17
31.26,130.35,178.1,15.0,EQ,103251,3.4,2008-11-08 03:59:51.420,nan,nan,nan,nan,nan,nan,05-18-17
31.16,130.4,156.7,15.0,EQ,103252,4.4,2009-03-30 21:59:53.040,nan,nan,nan,nan,nan,nan,05-18-17
31.2,130.28,150.2,15.0,EQ,103253,4.7,2011-02-06 19:40:32.340,nan,nan,nan,nan,nan,nan,05-18-17
31.34,130.41,162.9,15.0,EQ,103254,4.9,2011-07-07 19:10:45.200,nan,nan,nan,nan,nan,nan,05-18-17
31.13,130.3,246.0,15.0,EQ,103255,4.0,2011-09-17 21:58:52.970,nan,nan,nan,nan,nan,nan,05-18-17
31.01,130.96,74.3,15.0,EQ,103256,4.5,2012-06-08 05:15:51.810,nan,nan,nan,nan,nan,nan,05-18-17
31.25,130.51,164.17,15.0,EQ,103257,4.4,2013-10-15 08:46:43.300,nan,nan,nan,nan,nan,nan,05-18-17
31.12,130.23,168.32,15.0,EQ,103258,4.7,2013-11-10 13:29:21.690,nan,nan,nan,nan,nan,nan,05-18-17
31.35,130.23,158.4,15.0,EQ,103259,4.4,2013-11-30 10:04:19.190,nan,nan,nan,nan,nan,nan,05-18-17
31.3,130.38,160.36,15.0,EQ,103260,4.6,2014-02-24 23:39:29.510,nan,nan,nan,nan,nan,nan,05-18-17
31.25,130.28,157.41,15.0,EQ,103261,4.6,2014-03-22 07:24:51.420,nan,nan,nan,nan,nan,nan,05-18-17
31.16,130.25,169.03,15.0,EQ,103262,4.7,2014-07-01 16:28:14.650,nan,nan,nan,nan,nan,nan,05-18-17
31.28,130.37,154.18,15.0,EQ,103263,4.1,2014-11-09 16:12:00.080,nan,nan,nan,nan,nan,nan,05-18-17
31.42,130.54,144.38,15.0,EQ,103264,4.6,2015-03-29 03:23:22.520,nan,nan,nan,nan,nan,nan,05-18-17
31.23,130.39,160.74,15.0,EQ,103265,4.5,2015-05-24 00:09:38.400,nan,nan,nan,nan,nan,nan,05-18-17
31.29,130.46,152.22,15.0,EQ,103266,4.7,2015-05-27 01:51:26.110,nan,nan,nan,nan,nan,nan,05-18-17
31.2,131.26,60.8,15.0,EQ,103267,4.7,2000-08-02 11:08:30.120,nan,nan,nan,nan,nan,nan,05-18-17
31.14,131.27,61.1,15.0,EQ,103273,4.3,2001-09-17 12:15:07.970,nan,nan,nan,nan,nan,nan,05-18-17
31.57,131.5,63.6,15.0,EQ,103289,3.9,2007-04-21 04:39:14.800,nan,nan,nan,nan,nan,nan,05-18-17
31.4,131.11,68.92,15.0,EQ,103314,4.2,2014-03-18 21:00:38.530,nan,nan,nan,nan,nan,nan,05-18-17
32.56,130.78,199.4,15.0,EQ,103345,4.1,2000-01-03 11:25:15.810,nan,nan,nan,nan,nan,nan,05-18-17
32.48,130.96,151.9,15.0,EQ,103346,4.8,2000-04-02 12:25:31.530,nan,nan,nan,nan,nan,nan,05-18-17
32.49,130.82,159.5,15.0,EQ,103348,4.1,2003-02-10 01:50:21.150,nan,nan,nan,nan,nan,nan,05-18-17
32.57,130.88,165.2,15.0,EQ,103350,4.2,2006-12-04 19:28:21.030,nan,nan,nan,nan,nan,nan,05-18-17
32.36,130.87,147.8,15.0,EQ,103352,4.4,2007-01-05 16:18:01.620,nan,nan,nan,nan,nan,nan,05-18-17
32.45,130.97,178.2,15.0,EQ,103355,4.1,2008-01-25 02:14:38.230,nan,nan,nan,nan,nan,nan,05-18-17
32.46,131.09,145.5,15.0,EQ,103363,4.4,2001-02-24 18:24:41.720,nan,nan,nan,nan,nan,nan,05-18-17
32.77,131.22,134.2,15.0,EQ,103365,4.1,2002-04-18 22:51:01.690,nan,nan,nan,nan,nan,nan,05-18-17
32.97,131.38,132.3,15.0,EQ,103366,4.1,2002-06-20 13:17:48.320,nan,nan,nan,nan,nan,nan,05-18-17
32.21,131.22,99.2,15.0,EQ,103367,4.0,2003-03-07 11:00:16.580,nan,nan,nan,nan,nan,nan,05-18-17
32.02,131.01,104.6,15.0,EQ,103368,4.3,2003-04-06 04:59:27.160,nan,nan,nan,nan,nan,nan,05-18-17
32.19,131.28,69.5,15.0,EQ,103369,4.0,2005-03-08 08:43:44.800,nan,nan,nan,nan,nan,nan,05-18-17
32.81,131.73,80.5,15.0,EQ,103370,4.4,2005-08-04 08:58:01.390,nan,nan,nan,nan,nan,nan,05-18-17
32.59,131.11,148.2,15.0,EQ,103372,3.9,2007-08-07 07:39:26.330,nan,nan,nan,nan,nan,nan,05-18-17
32.84,131.81,68.8,15.0,EQ,103374,4.2,2007-11-29 11:17:51.510,nan,nan,nan,nan,nan,nan,05-18-17
32.48,131.03,164.4,15.0,EQ,103375,3.8,2008-02-02 17:56:48.200,nan,nan,nan,nan,nan,nan,05-18-17
32.29,131.09,86.8,15.0,EQ,103376,3.7,2008-08-06 03:10:27.880,nan,nan,nan,nan,nan,nan,05-18-17
32.23,131.03,111.5,15.0,EQ,103377,4.4,2008-09-25 19:05:20.260,nan,nan,nan,nan,nan,nan,05-18-17
32.56,131.22,89.4,15.0,EQ,103379,4.9,2011-10-19 02:36:53.540,nan,nan,nan,nan,nan,nan,05-18-17
32.63,131.49,67.0,15.0,EQ,103380,4.7,2013-04-24 23:47:20.400,nan,nan,nan,nan,nan,nan,05-18-17
32.42,131.58,138.13,15.0,EQ,103381,4.3,2014-02-14 01:53:51.630,nan,nan,nan,nan,nan,nan,05-18-17
32.51,131.07,133.23,15.0,EQ,103382,4.2,2015-01-05 14:42:31.500,nan,nan,nan,nan,nan,nan,05-18-17
32.08,131.79,57.92,15.0,EQ,103383,4.3,2015-07-18 09:28:07.170,nan,nan,nan,nan,nan,nan,05-18-17
32.65,132.07,57.5,15.0,EQ,103393,4.1,2010-12-07 00:36:48.540,nan,nan,nan,nan,nan,nan,05-18-17
33.71,131.92,64.0,15.0,EQ,103487,4.6,2001-04-03 12:14:41.630,nan,nan,nan,nan,nan,nan,05-18-17
33.12,131.96,61.0,15.0,EQ,103488,4.2,2001-09-05 16:29:31.090,nan,nan,nan,nan,nan,nan,05-18-17
33.16,131.77,68.7,15.0,EQ,103489,4.2,2001-11-20 17:27:34.960,nan,nan,nan,nan,nan,nan,05-18-17
33.18,131.81,62.8,15.0,EQ,103490,4.4,2002-05-06 09:45:27.120,nan,nan,nan,nan,nan,nan,05-18-17
33.67,131.82,77.6,15.0,EQ,103491,4.8,2002-09-25 05:45:07.090,nan,nan,nan,nan,nan,nan,05-18-17
33.36,131.76,76.0,15.0,EQ,103492,4.4,2003-05-30 18:58:22.640,nan,nan,nan,nan,nan,nan,05-18-17
33.67,131.63,159.8,15.0,EQ,103493,4.4,2003-08-13 09:19:46.320,nan,nan,nan,nan,nan,nan,05-18-17
33.82,131.97,73.8,15.0,EQ,103494,3.6,2004-07-17 10:41:25.750,nan,nan,nan,nan,nan,nan,05-18-17
33.52,131.97,61.1,15.0,EQ,103495,4.2,2005-09-04 10:06:24.810,nan,nan,nan,nan,nan,nan,05-18-17
33.03,131.36,117.5,15.0,EQ,103496,3.8,2006-07-31 04:50:10.440,nan,nan,nan,nan,nan,nan,05-18-17
33.58,131.81,91.0,15.0,EQ,103497,4.3,2006-09-26 22:51:18.520,nan,nan,nan,nan,nan,nan,05-18-17
33.11,131.4,121.3,15.0,EQ,103498,4.4,2007-02-06 12:01:42.520,nan,nan,nan,nan,nan,nan,05-18-17
33.26,131.51,133.2,15.0,EQ,103499,3.1,2007-05-19 05:12:21.590,nan,nan,nan,nan,nan,nan,05-18-17
33.57,131.78,84.2,15.0,EQ,103501,3.8,2008-10-29 22:59:25.980,nan,nan,nan,nan,nan,nan,05-18-17
33.62,131.5,133.4,15.0,EQ,103502,4.2,2008-12-19 03:44:17.620,nan,nan,nan,nan,nan,nan,05-18-17
33.66,131.86,85.66,15.0,EQ,103504,4.6,2014-03-22 11:05:39.270,nan,nan,nan,nan,nan,nan,05-18-17
33.59,131.93,88.85,15.0,EQ,103505,4.3,2014-05-21 01:11:23.340,nan,nan,nan,nan,nan,nan,05-18-17
33.3,131.65,94.87,15.0,EQ,103506,4.7,2014-08-02 16:09:56.580,nan,nan,nan,nan,nan,nan,05-18-17
33.85,131.89,81.85,15.0,EQ,103507,4.5,2014-08-13 22:51:28.660,nan,nan,nan,nan,nan,nan,05-18-17
33.65,131.95,73.97,15.0,EQ,103508,4.5,2014-11-01 10:36:27.680,nan,nan,nan,nan,nan,nan,05-18-17
33.77,132.3,58.6,15.0,EQ,103509,4.3,2000-05-04 02:02:06.130,nan,nan,nan,nan,nan,nan,05-18-17
33.62,132.11,69.7,15.0,EQ,103511,4.5,2000-11-30 18:46:41.540,nan,nan,nan,nan,nan,nan,05-18-17
33.29,132.2,68.3,15.0,EQ,103522,3.9,2006-04-21 17:24:56.380,nan,nan,nan,nan,nan,nan,05-18-17
33.58,132.24,72.7,15.0,EQ,103523,3.9,2006-06-06 14:28:58.910,nan,nan,nan,nan,nan,nan,05-18-17
33.42,132.37,59.1,15.0,EQ,103524,4.4,2006-11-19 04:29:03.670,nan,nan,nan,nan,nan,nan,05-18-17
33.82,132.21,59.3,15.0,EQ,103528,4.1,2008-09-18 22:23:32.290,nan,nan,nan,nan,nan,nan,05-18-17
30.63,128.26,322.7,15.0,EQ,105055,4.5,1999-10-16 10:49:23.700,nan,nan,nan,nan,nan,nan,05-18-17
30.46,129.24,271.7,15.0,EQ,105056,4.2,1992-11-08 21:51:31.770,nan,nan,nan,nan,nan,nan,05-18-17
30.17,129.97,123.7,15.0,EQ,105057,4.7,1998-12-18 10:08:34.290,nan,nan,nan,nan,nan,nan,05-18-17
30.97,130.38,143.7,15.0,EQ,105059,4.9,1986-09-18 05:07:31.100,nan,nan,nan,nan,nan,nan,05-18-17
30.8,130.43,157.8,15.0,EQ,105060,4.1,1986-12-16 20:00:46.510,nan,nan,nan,nan,nan,nan,05-18-17
30.09,130.04,70.5,15.0,EQ,105062,4.4,1989-04-25 00:37:28.190,nan,nan,nan,nan,nan,nan,05-18-17
30.86,130.24,199.3,15.0,EQ,105064,4.7,1990-11-25 16:22:56.960,nan,nan,nan,nan,nan,nan,05-18-17
30.36,130.62,82.1,15.0,EQ,105065,4.7,1993-02-07 18:50:05.690,nan,nan,nan,nan,nan,nan,05-18-17
30.97,130.37,162.7,15.0,EQ,105067,4.7,1994-09-30 07:26:16.780,nan,nan,nan,nan,nan,nan,05-18-17
30.5,130.7,71.0,15.0,EQ,105070,4.3,1996-05-26 04:43:43.050,nan,nan,nan,nan,nan,nan,05-18-17
30.57,130.3,79.4,15.0,EQ,105072,3.7,1996-11-05 04:27:01.940,nan,nan,nan,nan,nan,nan,05-18-17
30.38,130.16,75.7,15.0,EQ,105074,3.6,1997-11-21 04:59:22.640,nan,nan,nan,nan,nan,nan,05-18-17
30.52,130.68,66.4,15.0,EQ,105076,4.6,1999-01-05 15:56:32.490,nan,nan,nan,nan,nan,nan,05-18-17
30.79,130.9,68.0,15.0,EQ,105077,3.6,1999-05-23 00:28:34.150,nan,nan,nan,nan,nan,nan,05-18-17
30.15,130.11,159.2,15.0,EQ,105078,3.7,1999-10-18 00:47:23.010,nan,nan,nan,nan,nan,nan,05-18-17
30.88,130.48,136.1,15.0,EQ,105079,3.9,1999-10-26 09:47:35.810,nan,nan,nan,nan,nan,nan,05-18-17
31.17,130.61,180.4,15.0,EQ,105130,4.2,1985-10-03 16:04:10.030,nan,nan,nan,nan,nan,nan,05-18-17
31.17,130.55,179.7,15.0,EQ,105131,4.6,1985-12-12 07:26:27.760,nan,nan,nan,nan,nan,nan,05-18-17
31.1,130.35,171.4,15.0,EQ,105132,4.8,1987-04-15 18:32:07.030,nan,nan,nan,nan,nan,nan,05-18-17
31.17,130.37,164.9,15.0,EQ,105133,4.9,1988-12-22 14:48:43.260,nan,nan,nan,nan,nan,nan,05-18-17
31.31,130.41,168.4,15.0,EQ,105134,4.8,1989-10-09 10:40:39.570,nan,nan,nan,nan,nan,nan,05-18-17
31.02,130.47,179.4,15.0,EQ,105135,4.6,1991-08-23 04:50:24.230,nan,nan,nan,nan,nan,nan,05-18-17
31.79,130.88,135.6,15.0,EQ,105136,4.6,1991-10-27 06:38:07.630,nan,nan,nan,nan,nan,nan,05-18-17
31.26,130.29,170.0,15.0,EQ,105137,4.6,1992-05-03 16:09:35.670,nan,nan,nan,nan,nan,nan,05-18-17
31.43,130.64,130.0,15.0,EQ,105138,4.6,1992-08-01 09:00:38.670,nan,nan,nan,nan,nan,nan,05-18-17
31.17,130.3,178.2,15.0,EQ,105140,5.1,1993-06-08 23:23:11.360,nan,nan,nan,nan,nan,nan,05-18-17
31.09,130.42,168.1,15.0,EQ,105141,4.5,1993-09-22 17:03:31.020,nan,nan,nan,nan,nan,nan,05-18-17
31.36,130.8,212.6,15.0,EQ,105142,3.8,1994-07-08 11:24:26.440,nan,nan,nan,nan,nan,nan,05-18-17
31.16,130.3,153.6,15.0,EQ,105144,4.8,1995-01-18 00:21:02.410,nan,nan,nan,nan,nan,nan,05-18-17
31.28,130.55,212.5,15.0,EQ,105145,4.1,1995-03-27 14:20:05.560,nan,nan,nan,nan,nan,nan,05-18-17
31.12,130.36,207.0,15.0,EQ,105146,4.4,1995-04-29 21:41:04.250,nan,nan,nan,nan,nan,nan,05-18-17
31.19,130.09,163.3,15.0,EQ,105148,3.3,1996-11-03 15:59:15.920,nan,nan,nan,nan,nan,nan,05-18-17
31.18,130.36,167.8,15.0,EQ,105149,4.7,1997-04-28 17:22:42.990,nan,nan,nan,nan,nan,nan,05-18-17
31.17,130.38,156.5,15.0,EQ,105150,4.6,1997-11-11 21:46:44.440,nan,nan,nan,nan,nan,nan,05-18-17
31.02,130.69,139.1,15.0,EQ,105151,4.4,1998-12-22 06:20:21.370,nan,nan,nan,nan,nan,nan,05-18-17
31.27,130.56,137.7,15.0,EQ,105152,4.6,1999-03-06 11:50:03.600,nan,nan,nan,nan,nan,nan,05-18-17
31.11,130.36,170.5,15.0,EQ,105153,4.7,1999-04-23 20:39:28.910,nan,nan,nan,nan,nan,nan,05-18-17
31.25,130.61,115.9,15.0,EQ,105154,3.7,1999-10-31 00:34:23.580,nan,nan,nan,nan,nan,nan,05-18-17
31.6,130.55,150.2,15.0,EQ,105155,4.6,1999-11-09 12:40:36.730,nan,nan,nan,nan,nan,nan,05-18-17
31.09,131.35,60.1,15.0,EQ,105158,4.3,1987-02-01 06:28:39.390,nan,nan,nan,nan,nan,nan,05-18-17
31.75,131.67,57.8,15.0,EQ,105164,4.3,1991-09-17 03:06:23.150,nan,nan,nan,nan,nan,nan,05-18-17
31.14,131.36,59.0,15.0,EQ,105166,4.8,1992-06-09 13:17:53.140,nan,nan,nan,nan,nan,nan,05-18-17
31.92,131.21,74.1,15.0,EQ,105167,4.5,1992-08-16 02:29:10.960,nan,nan,nan,nan,nan,nan,05-18-17
31.26,131.33,63.8,15.0,EQ,105177,4.4,1995-05-18 01:41:36.660,nan,nan,nan,nan,nan,nan,05-18-17
31.16,131.36,58.3,15.0,EQ,105180,4.0,1996-12-06 18:25:46.320,nan,nan,nan,nan,nan,nan,05-18-17
31.5,131.25,79.4,15.0,EQ,105183,4.4,1998-07-06 19:08:38.960,nan,nan,nan,nan,nan,nan,05-18-17
32.42,130.79,161.5,15.0,EQ,105208,3.5,1998-09-28 21:28:34.510,nan,nan,nan,nan,nan,nan,05-18-17
