lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
34.909,139.889,10.077,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900000,sp4
34.944,139.912,12.361,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900001,sp4
34.999,139.949,15.677,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900002,sp4
35.040,139.977,17.227,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900003,sp4
35.082,140.005,19.070,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900004,sp4
35.120,140.030,20.767,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900005,sp4
35.157,140.055,21.507,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900006,sp4
35.196,140.082,21.732,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900007,sp4
35.480,140.275,20.887,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900008,sp4
35.517,140.300,21.113,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900009,sp4
35.553,140.325,21.044,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900010,sp4
35.589,140.350,21.563,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900011,sp4
35.627,140.376,22.451,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900012,sp4
35.668,140.403,24.147,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900013,sp4
35.706,140.429,24.887,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900014,sp4
35.750,140.460,25.923,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900015,sp4
35.784,140.483,26.295,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900016,sp4
35.816,140.506,26.740,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900017,sp4
35.839,140.521,27.552,2.500,AS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3900018,sp4
