lat,lon,depth,unc,etype,mag,time,Paz,Ppl,Taz,Tpl,S1,D1,R1,S2,D2,R2,ID,src
-4.094,134.401,27.600,15.000,EQ,5.200,2004-02-07 04:25:03.570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100352,05-18-17
-4.244,134.837,38.900,15.000,EQ,4.500,2004-02-09 04:46:44.400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100353,05-18-17
-4.065,134.816,41.500,15.000,EQ,4.500,2004-04-20 09:45:37.560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100354,05-18-17
-4.391,134.923,27.500,15.000,EQ,4.300,2011-05-15 03:23:51.280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100355,05-18-17
-4.449,134.803,30.600,15.000,EQ,4.000,2013-05-01 10:07:32.750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100356,05-18-17
-4.134,135.818,38.300,15.000,EQ,4.000,2004-02-08 15:30:15.180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100357,05-18-17
-4.461,137.370,46.400,15.000,EQ,4.700,1997-12-12 22:45:08.420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101377,05-18-17
-4.087,135.553,48.100,15.000,EQ,3.900,2004-12-07 05:13:43.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100360,05-18-17
-4.295,135.740,30.000,15.000,EQ,3.800,2007-01-01 02:38:28.190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100362,05-18-17
-4.499,135.412,18.700,15.000,EQ,4.900,2011-06-20 22:05:52.340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100363,05-18-17
-4.186,135.679,9.400,15.000,EQ,4.600,2012-06-08 04:29:47.230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100364,05-18-17
-4.362,135.311,27.800,15.000,EQ,4.800,2012-08-07 17:41:00.540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100365,05-18-17
-4.035,135.157,23.500,15.000,EQ,4.300,2014-02-02 14:37:16.280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100366,05-18-17
-4.171,135.141,63.940,15.000,EQ,4.300,2014-07-21 17:33:50.580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100367,05-18-17
-4.215,135.999,61.600,15.000,EQ,4.100,2015-02-19 21:48:50.130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100368,05-18-17
-4.045,135.364,28.890,15.000,EQ,4.800,2015-08-25 23:30:19.370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100369,05-18-17
-4.101,136.119,4.100,15.000,EQ,4.000,2006-09-03 16:58:56.760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100370,05-18-17
