lat,lon,depth,unc,etype,ID,mag,time,S1,D1,R1,S2,D2,R2,src
-24.15,177.68,634.80,15.00,EQ,114649,4.80,1992-05-22 23:06:54.590,nan,nan,nan,nan,nan,nan,92217

